"location","source","target","id","developer_comments"
"01a_04500.bin.json:74","04500:074","そう……。","04500:074",""
"01a_04500.bin.json:77","04500:077","わたしを視る瞳に揺らぎを感じた。頑なになっていたものがぐらつき始めている。そう感じた。","04500:077",""
"01a_04500.bin.json:79","04500:079","それに活動実績も以前に佐和良義先輩が行ってくれていたボランティアが評価されてそれも問題なく通ったんです。","04500:079",""
"01a_04500.bin.json:81","04500:081","だから、後は――その、呼び出しを無視した書簡がネックってだけなんですけど……。","04500:081",""
"01a_04500.bin.json:83","04500:083","困った風にわたしの袖を掴む。元々、そのことで教室まで伺ったのだ。","04500:083",""
"01a_04500.bin.json:85","04500:085","後は、宝珠先輩が呼び出されたという書簡だけが問題なんです。生徒会側は送ったものを無視された、それは留保なく申し開きする意図はないと考えている。でも、","04500:085",""
"01a_04500.bin.json:88","04500:088","でも、と心の中で改めて付け加えた。","04500:088",""
"01a_04500.bin.json:89","04500:089","わたしが何故筒森さんへ反論しなかったのかを訊ねた時に、宝珠先輩は、“……そういったものは目にしていないわ”と言いました。ですよね？","04500:089",""
"01a_04500.bin.json:91","04500:091","……[#]ええ。","04500:091",""
"01a_04500.bin.json:93","04500:093","一瞬の間の内、頷いた。メイと視線を交わす。","04500:093",""
"01a_04500.bin.json:94","04500:094","そうであるなら、あちらに不備があったということです。問題は問題でなくなる。それ以外のすべての項目はクリアしている。部はなくならない。","04500:094",""
"01a_04500.bin.json:96","04500:096","わたしは続ける。生徒会役員から聞いた“６日前に届いた書簡”のことを。","04500:096",""
"01a_04500.bin.json:98","04500:098","生徒会に訊ねたところ、顧問の教諭は書簡と一緒に呼び出しの書面を宝珠先輩へ送ったそうです。","04500:098",""
"01a_04500.bin.json:101","04500:101","わたしへ……。でも、貰った記憶がないわ。","04500:101",""
"01a_04500.bin.json:103","04500:103","ですが、確実に送ったと言っていました。急ぎで宝珠先輩の姿が見えなかったから机の上に置いたと。","04500:103",""
"01a_04500.bin.json:107","04500:107","しばし熟考する間――防風林に強い秋風が通り抜け、葉を揺らし落とした。朱く色付いた葉の最後が同じく朱と朽葉色に重なった大地へと落ちたとき、ようやく口を開いた。","04500:107",""
"01a_04500.bin.json:108","04500:108","六日前だけでなく、その前、後にも届けられたことはない。でも……。","04500:108",""
"01a_04500.bin.json:111","04500:111","でも？","04500:111",""
"01a_04500.bin.json:113","04500:113","六日前なら、確かに手紙が机の上に置かれていた……。","04500:113",""
"01a_04500.bin.json:115","04500:115","あの日は佐和良義の……後継者についての会合があって、急ぎ家に戻らなくてはいけなかったから、ざっと目を通して意味がないものだったので捨ててしまった。","04500:115",""
"01a_04500.bin.json:117","04500:117","確かに置かれていた、というところでメイは分かり易く萎れた。書簡を無視したということが実証されるからだ。しかし、","04500:117",""
"01a_04500.bin.json:118","04500:118","その手紙に目を通したんですよね？　それは生徒会からのものではなかった？","04500:118",""
"01a_04500.bin.json:120","04500:120","ええ。からかうような……気持ちの悪い手紙だった。","04500:120",""
"01a_04500.bin.json:122","04500:122","え、不幸の手紙みたいなイタズラ目的のやつですか？","04500:122",""
"01a_04500.bin.json:124","04500:124","不幸の手紙というものは知らないけれど、と言いながらも頷く。宝珠先輩は、一瞬、目をつぶり、","04500:124",""
"01a_04500.bin.json:125","04500:125","“申し訳ないが今ころしをしていて手が足りないので、地学準備室まできてほしい。４時までにこないとばらしを終えてしまうので時間厳守で”。","04500:125",""
"01a_04500.bin.json:127","04500:127","と、手紙の文言を暗唱した。","04500:127",""
"01a_04500.bin.json:128","04500:128","確かにイタズラの……いや、もっと脅迫めいた手紙ですよね。殺すとか早く来ないとバラすなんて。","04500:128",""
"01a_04500.bin.json:130","04500:130","私もそう受け取ったわ。だからその手紙共々二枚とも捨ててしまった。","04500:130",""
"01a_04500.bin.json:133","04500:133","酷いと幼馴染みが言うも、わたしは……うまく呑み込めないでいた。","04500:133",""
"01a_04500.bin.json:134","04500:134","悪戯をされた？","04500:134",""
"01a_04500.bin.json:135","04500:135","『クラスの雰囲気からすると、宝珠先輩がからかわれるような事はないと思うんだけどな……』","04500:135",""
"01a_04500.bin.json:137","04500:137","クラスメイトたちは皆、一定以上の敬意めいた感情を払っているように見えた。いや、でも……。","04500:137",""
"01a_04500.bin.json:139","04500:139","……[#]ちょっかいを掛けて注目して貰おうと思っている？","04500:139",""
"01a_04500.bin.json:141","04500:141","昔、父へわたしがそうしたように？","04500:141",""
"01a_04500.bin.json:142","04500:142","どうした？　何か分かったとか。","04500:142",""
"01a_04500.bin.json:145","04500:145","少し違和感めいたものが……。","04500:145",""
"01a_04500.bin.json:148","04500:148","メイへ投げかけようとしていた言葉は予鈴が打ち消してしまった。彼女も、","04500:148",""
"01a_04500.bin.json:150","04500:150","…………。","04500:150",""
"01a_04500.bin.json:152","04500:152","宝珠先輩も曖昧な笑みを浮かべ、予鈴とともに教室へと戻ってしまった。","04500:152",""
"01a_04500.bin.json:153","04500:153","メイとわたしは予鈴の音がすっかり消え去ってしまうまで、疑問符を胸に抱きながら教室のドアを見詰めていた……。","04500:153",""
"01a_04500.bin.json:155","04500:155","――完全に煮詰まってしまった。","04500:155",""
"01a_04500.bin.json:157","04500:157","宝珠先輩と話をした後、メイと“書簡”について様々な意見を出し合ったのだけれど、","04500:157",""
"01a_04500.bin.json:159","04500:159","『どれも上手くいかない……』","04500:159",""
"01a_04500.bin.json:161","04500:161","宝珠先輩が言ったように、“届いていない”という事実を推して生徒会へ、顧問の教諭へ詰め寄ることも考えたけれど――","04500:161",""
"01a_04500.bin.json:162","04500:162","はっきりと顧問教諭は送ったのだと断言していた。宝珠先輩の言葉を頼りに言ったところで押し問答になるだけだろう。","04500:162",""
"01a_04500.bin.json:163","04500:163","もし送られていないのならば確固たる証拠を相手に示すしかない。","04500:163",""
"01a_04500.bin.json:164","04500:164","でも、","04500:164",""
"01a_04500.bin.json:166","04500:166","『そんなのは悪魔の証明だよ……』","04500:166",""
"01a_04500.bin.json:168","04500:168","メイと知恵を絞ったけれど、妙案が浮かんでくることはなかった。","04500:168",""
"01a_04500.bin.json:170","04500:170","宮原＠？？？","04500:170",""
"01a_04500.bin.json:171","04500:171","弓に迷いがあるぞ。","04500:171",""
"01a_04500.bin.json:173","04500:173","不意に呼び掛けられ――……","04500:173",""
"01a_04500.bin.json:176","04500:176","物思いから目を覚まし、顔を上げた。","04500:176",""
"01a_04500.bin.json:179","04500:179","宮原","04500:179",""
"01a_04500.bin.json:180","04500:180","迷いを打ち消すために射っているのではないのか。","04500:180",""
"01a_04500.bin.json:183","04500:183","言われ、すみませんと頭を下げる。宮原部長はにっと口の端を引くように笑顔を作り、","04500:183",""
"01a_04500.bin.json:185","04500:185","いい。迷いが消えるまで射ってみろ。","04500:185",""
"01a_04500.bin.json:187","04500:187","と、言ってくれた。そう、","04500:187",""
"01a_04500.bin.json:189","04500:189","『弓を引かせてくださいと言ったのはわたしだ……』","04500:189",""
"01a_04500.bin.json:191","04500:191","昨日の教室での話だけでは打開策が浮かばず、今日も休み時間に宝珠先輩へ会いにいった。","04500:191",""
"01a_04500.bin.json:192","04500:192","そして、ほんの少し引っかかりを覚えた“悪戯の手紙”の話を詳しく聞いたのだ。","04500:192",""
"01a_04500.bin.json:193","04500:193","置かれていたのは六日前の……ううん、七日前の放課後。","04500:193",""
"01a_04500.bin.json:194","04500:194","急いで家に戻らなくてはいけなかったけれど所用で担任の先生へ呼び出され、教室へ鞄を取りに戻ってきたときに机の上へ“悪戯の手紙”を見付けたのだという。","04500:194",""
"01a_04500.bin.json:195","04500:195","あの手紙は何を意味しているのだろう？","04500:195",""
"01a_04500.bin.json:196","04500:196","もしかして、誰か別の人に送るはずだったのを間違えて宝珠先輩の机の上に置いた？","04500:196",""
"01a_04500.bin.json:197","04500:197","その際に、元々あった“書面”を邪魔だからと回収したとか……？","04500:197",""
"01a_04500.bin.json:198","04500:198","……都合のいい空想だけれど、生徒会顧問の教諭が確かに机の上に置いたのならば、それは誰かに持ち去られたとしか考えられない。","04500:198",""
"01a_04500.bin.json:199","04500:199","ぁ……。","04500:199",""
"01a_04500.bin.json:201","04500:201","矢は的の枠ぎりぎりに当たる。","04500:201",""
"01a_04500.bin.json:202","04500:202","もしかしたら推理は当たっていなくとも、遠からずかすっているのだろうか？","04500:202",""
"01a_04500.bin.json:203","04500:203","的の縁に当たった矢にこじつけてみるも、的を射ているようには思えなかった。","04500:203",""
"01a_04500.bin.json:205","04500:205","鶴見","04500:205",""
"01a_04500.bin.json:206","04500:206","神田さん。","04500:206",""
"01a_04500.bin.json:208","04500:208","柔らかでおっとりとした声音に呼び掛けられ、声の主、鶴見副部長へと向き合った。","04500:208",""
"01a_04500.bin.json:209","04500:209","今大丈夫かしら。","04500:209",""
"01a_04500.bin.json:211","04500:211","え、はい。何でしょうか？","04500:211",""
"01a_04500.bin.json:213","04500:213","問うと、彼女の陰に隠れるようにして小さな女の子が。背格好からすると小学校高学年あたりだろうか。","04500:213",""
"01a_04500.bin.json:215","04500:215","この子は？","04500:215",""
"01a_04500.bin.json:218","04500:218","前顧問の先生のお子さんなの。先生同士は話があるからと席を外していて……。あの、もし良かったら彼女に弓を経験させてあげられないかしら。","04500:218",""
"01a_04500.bin.json:220","04500:220","それは……。いいですけど……。","04500:220",""
"01a_04500.bin.json:222","04500:222","構わないけれど歯切れが悪くなったのは、今や弓道部の部員ではないからだ。弓を教えるなら宮原部長や、それこそ鶴見副部長でもいいと思うけど……。","04500:222",""
"01a_04500.bin.json:223","04500:223","『ぁ……そうですか……』","04500:223",""
"01a_04500.bin.json:225","04500:225","疑問に思ったが、何のことはない女の子とわたしの背格好が同じくらいだからだ。二人が教えるとなると屈んで教えなくてはならない。","04500:225",""
"01a_04500.bin.json:226","04500:226","……正解を導きだしたけれど何も嬉しくない。","04500:226",""
"01a_04500.bin.json:228","04500:228","――分かりました。それじゃ一緒にやろうか、お名前は？","04500:228",""
"01a_04500.bin.json:230","04500:230","おずおずとユキと答える。ユキちゃんね、と言いわたしも名前を名乗ってから使っている弓を渡した。","04500:230",""
"01a_04500.bin.json:232","04500:232","ユキちゃんは弓を射ったことはあるかな？","04500:232",""
"01a_04500.bin.json:234","04500:234","頭を振る彼女だが、瞳は輝いている興味があるのだろう。","04500:234",""
"01a_04500.bin.json:235","04500:235","自分が使っている弓道具を外し、彼女へ渡しつつ説明していく。弓と矢について、ユガケについてなど。","04500:235",""
"01a_04500.bin.json:236","04500:236","面白い名前……と呟く彼女へ、一瞬何のことか分からなかったけれど、ユガケと湯がけか、と笑った。","04500:236",""
"01a_04500.bin.json:238","04500:238","ふふっ！　確かに手に付ける道具なのにおかしな名前だよね。","04500:238",""
"01a_04500.bin.json:240","04500:240","言いながらも、彼女へわたしの弓道具を付けてやり、説明をしていく。","04500:240",""
"01a_04500.bin.json:241","04500:241","それじゃ勝手をこっちに。","04500:241",""
"01a_04500.bin.json:243","04500:243","勝手？　と、戸惑う顔を見せるユキちゃん。失敗しちゃった？　と問われたことで、","04500:243",""
"01a_04500.bin.json:245","04500:245","……[#]ああ！　勝手っていうのはね。弓道で言うところの右手のことなの。","04500:245",""
"01a_04500.bin.json:247","04500:247","ユガケと同じで変わった言い方だよね、そう告げたところで――……","04500:247",""
"01a_04500.bin.json:248","04500:248","…………[#]もしかして。","04500:248",""
"01a_04500.bin.json:250","04500:250","微かな違和感が、","04500:250",""
"01a_04500.bin.json:251","04500:251","少しの引っ掛かりが、","04500:251",""
"01a_04500.bin.json:252","04500:252","わたしの中で急速に収束していった。朝靄で隠れていた像が、{涼秋/りょうしゅう}の風に吹かれ薄まり消え去っていくように。","04500:252",""
"01a_04500.bin.json:254","04500:254","――そうか。なら、お母さんのことも……。","04500:254",""
"01a_04500.bin.json:256","04500:256","晴れやかになった像はわたしへ幾つもの示唆を置いていった。","04500:256",""
"01a_04500.bin.json:257","04500:257","恐る恐る名を呼ぶ少女へ、わたしはありがとうと心から[n]{秋天/しゅうてん}のような気持ちで感謝の言葉を伝えたのだ。","04500:257",""
