"location","source","target","id","developer_comments"
"01a_02500.bin.json:31","02500:031","４日目の今日も登校していなかった木野さんのことを知ろうと、休み時間を利用しクラスの皆だけでなく、彼女の所属している吹奏楽部の部員たちへと聞き込みを行ったのだ。","02500:031",""
"01a_02500.bin.json:32","02500:032","結果から話すと、目新しい情報はなかった。","02500:032",""
"01a_02500.bin.json:33","02500:033","けれど、接する機会が多い吹奏楽部の人たちから木野ゆり香の人となりを察せられる話を聞くことができた。","02500:033",""
"01a_02500.bin.json:34","02500:034","恵理ちゃんが調べてくれた“大人しいけれど我慢強く、激情家である一面”のエピソードを聞く事ができたし。","02500:034",""
"01a_02500.bin.json:35","02500:035","神経質なところがある木野さんは手鏡を持ち髪型を直す癖があったこと――","02500:035",""
"01a_02500.bin.json:36","02500:036","ここまでは恵理ちゃんの情報と同じだけれど、髪型にたいして神経質なだけでなく、自分の匂いにも敏感でデオドラントを頻繁に付けていたとのこと耳にできたのだ。","02500:036",""
"01a_02500.bin.json:37","02500:037","細かいエピソードではあるけれど、佐和良義先輩の推理の助けになるかもと浮き立っていた。いたのだ。","02500:037",""
"01a_02500.bin.json:39","02500:039","５限目の時間。","02500:039",""
"01a_02500.bin.json:40","02500:040","音楽の授業のため講堂へ移動しようとしていたわたしたちを止め、机に戻させるとこう言った。","02500:040",""
"01a_02500.bin.json:41","02500:041","“木野ゆり香さんは体調が優れず、しばらくの間お休みするとの連絡がありました”","02500:041",""
"01a_02500.bin.json:42","02500:042","“それに伴い、木野さんが務めていた伴奏者を別の方にして貰う事になります”","02500:042",""
"01a_02500.bin.json:43","02500:043","“では、新しい伴奏者を決めたいと思います。皆もそれでいいわね？”","02500:043",""
"01a_02500.bin.json:44","02500:044","わたしにとっての凶報が伝えられ――思わず母のように神に祈る言葉を漏らしてしまった。","02500:044",""
"01a_02500.bin.json:46","02500:046","……[#]わたしの所為だ。","02500:046",""
"01a_02500.bin.json:48","02500:048","呟いた言葉は己を{自縄自縛/じじょうじばく}した。","02500:048",""
"01a_02500.bin.json:49","02500:049","どうしたらいい？","02500:049",""
"01a_02500.bin.json:50","02500:050","どうすればいいのだろう……。","02500:050",""
"01a_02500.bin.json:51","02500:051","苛立つほど高い秋空を教室の窓から見上げ、小さく長いため息を吐いた……。","02500:051",""
"01a_02500.bin.json:54","02500:054","秋の風が頬を、髪を撫で揺らした。十一月も間近になった風は冬の予感をはらんでいた。","02500:054",""
"01a_02500.bin.json:55","02500:055","頭皮に感じる甘い感触に酔いながら、薄目を開ける。東屋から望む秋空にはミニチュアのような偽物みたいな雲が並び浮かんでいた。","02500:055",""
"01a_02500.bin.json:57","02500:057","『まるで今の状況みたい……』","02500:057",""
"01a_02500.bin.json:59","02500:059","どこか架空の物語のように思える状況に、わたしは心で呟く。そう、","02500:059",""
"01a_02500.bin.json:62","02500:062","佐和良義宝珠に髪を{梳/す}いて貰えるなんて。","02500:062",""
"01a_02500.bin.json:63","02500:063","彼女の手が上へ下へ動くたびに頭皮に甘い痺れが広がる。","02500:063",""
"01a_02500.bin.json:64","02500:064","『どうして――』","02500:064",""
"01a_02500.bin.json:66","02500:066","今の嘘みたいな状況を振り返った。","02500:066",""
"01a_02500.bin.json:67","02500:067","放課後、部室へ向かう際も、木野さんのことで頭がいっぱいなわたしへ、佐和良義先輩が声を掛けてくれたのだ。","02500:067",""
"01a_02500.bin.json:68","02500:068","そして、わたしの顔を凝っと見詰め少し休んだ方がいいと言った。彼女はわたしの手を取り、グラウンドの端にある東屋まで行き――","02500:068",""
"01a_02500.bin.json:70","02500:070","宝珠","02500:070",""
"01a_02500.bin.json:71","02500:071","――綺麗。","02500:071",""
"01a_02500.bin.json:73","02500:073","ため息を漏らし呟く言葉に少しの間反応できなかった。再度、綺麗と呟かれたことで我に返ったのだ。","02500:073",""
"01a_02500.bin.json:75","02500:075","え、あの……もしかしてわたしの髪のことですか？","02500:075",""
"01a_02500.bin.json:78","02500:078","ふふ、もしかしなくてもそうよ。とても綺麗。まるで御伽噺で出てくる金色の草原みたい。","02500:078",""
"01a_02500.bin.json:80","02500:080","そんなにも褒められたことがないわたしは恐縮するばかりで何もいえない。","02500:080",""
"01a_02500.bin.json:81","02500:081","だから、","02500:081",""
"01a_02500.bin.json:83","02500:083","あ、あの今日、木野さんのことで調べてみたんです！","02500:083",""
"01a_02500.bin.json:85","02500:085","と言った。場を繋ぐために自分が調べあげたことを話す。手を止めず、佐和良義先輩は訊いてくれた。","02500:085",""
"01a_02500.bin.json:86","02500:086","そう。ありがとう、とても役にたつ情報よ。","02500:086",""
"01a_02500.bin.json:89","02500:089","そ、そうですか。でも、わたしの方が感謝を述べるべきというか……。","02500:089",""
"01a_02500.bin.json:92","02500:092","うん？","02500:092",""
"01a_02500.bin.json:94","02500:094","耳の傍で訊ねられ、甘い声が、軽やかな吐息に声を失ってしまった。下腹が熱くなり胸が締め付けられる。","02500:094",""
"01a_02500.bin.json:96","02500:096","わ、わたし嬉しかったんです。わたしのために解決してくれると仰ってくれて……。","02500:096",""
"01a_02500.bin.json:99","02500:099","……[#]……。","02500:099",""
"01a_02500.bin.json:101","02500:101","佐和良義先輩は何も答えずクシで髪を梳く。しばしの間、髪を梳く音と秋風が葉を揺らす音だけが耳に残った。","02500:101",""
"01a_02500.bin.json:102","02500:102","神田さんはお父さん似なのかしら。","02500:102",""
"01a_02500.bin.json:105","02500:105","え？","02500:105",""
"01a_02500.bin.json:108","02500:108","髪は美しい金色。瞳は群青のよう。","02500:108",""
"01a_02500.bin.json:110","02500:110","だから、と続けた気がした。","02500:110",""
"01a_02500.bin.json:112","02500:112","は、母がイギリス人で父が日本人なんです。わたしも姉も母の血筋が濃くでたようで……。","02500:112",""
"01a_02500.bin.json:114","02500:114","そうなの。だからこんなに……。","02500:114",""
"01a_02500.bin.json:116","02500:116","ぁ……。","02500:116",""
"01a_02500.bin.json:118","02500:118","ひと房わたしの髪を手に取った。後ろから髪を梳いてくれているから目を見ることはできないけれど、印象的な奥行きのある漆黒の目で見詰めているのだろう。","02500:118",""
"01a_02500.bin.json:119","02500:119","ずっと日本に？","02500:119",""
"01a_02500.bin.json:121","02500:121","しょ、小学校の低学年のときにこっちへ。それまでは母の生家でした。","02500:121",""
"01a_02500.bin.json:125","02500:125","そうなの……。","02500:125",""
"01a_02500.bin.json:127","02500:127","言葉尻が小さく気分を害したのかと思った。","02500:127",""
"01a_02500.bin.json:128","02500:128","否、佐和良義先輩は深く熟考しているのだ。きっと、メイの汚名を{雪/すす}いだときのように、冬の夜空で星が瞬くようなまなざしをしているに違いない。","02500:128",""
"01a_02500.bin.json:129","02500:129","……[#]以前、木野ゆり香さんの写真を視て、口元がお父様に似ていると話していましたね。","02500:129",""
"01a_02500.bin.json:132","02500:132","は、はい。","02500:132",""
"01a_02500.bin.json:134","02500:134","ですが、皆は目元が母親似で父親とは似ていないと。……それは人を観察するときの違いが出たのではないかしら。","02500:134",""
"01a_02500.bin.json:136","02500:136","違い、ですか？","02500:136",""
"01a_02500.bin.json:138","02500:138","ええ。日本と欧米での観察する箇所の違い。","02500:138",""
"01a_02500.bin.json:140","02500:140","こちらでは目を視て感情を推し量るため、サングラスを付けている人を見ると警戒するけれど――欧米人は口元で表情を読み取るからマスクを異物と感じる。","02500:140",""
"01a_02500.bin.json:142","02500:142","マスクはよほどの病気に罹っていないと付けないからという事もあるけれど……と言い、口を噤んだ。","02500:142",""
"01a_02500.bin.json:143","02500:143","沈黙は気まずいものでなく、酷くゆったりとした心持ちだった。","02500:143",""
"01a_02500.bin.json:144","02500:144","髪に触れている佐和良義先輩の白魚のような手。ずっとこうしていたいような――","02500:144",""
"01a_02500.bin.json:145","02500:145","――神田さん。ひとつ頼めないかしら。","02500:145",""
"01a_02500.bin.json:147","02500:147","は、はい。何でしょうか。","02500:147",""
"01a_02500.bin.json:149","02500:149","木野さんの電話番号を知っている？","02500:149",""
"01a_02500.bin.json:151","02500:151","恵理ちゃんへ聞けば分かると思いますけど、と話すと髪を離し、頭を撫でてくれた。","02500:151",""
"01a_02500.bin.json:152","02500:152","仲直りしましょう。木野さんと。","02500:152",""
"01a_02500.bin.json:154","02500:154","ね、と促され頬を染め頷いた。","02500:154",""
"01a_02500.bin.json:155","02500:155","頬に頬を寄り添わせるようにして告げた佐和良義先輩は微笑んでいた。それは普段は決して見せない大切な箱の奥から引っ張り出してきたような微笑みだったのだ……。","02500:155",""
