"location","source","target","id","developer_comments"
"01a_02300.bin.json:111","02300:111","愉しげに聞いてくれてたんで、あたしが先輩の家族はって話をふったら――すごく悲しそうっていうか、痛みを堪えるような顔を一瞬したんだよね。","02300:111",""
"01a_02300.bin.json:114","02300:114","そう……なの。","02300:114",""
"01a_02300.bin.json:116","02300:116","うん。触れちゃいけない感じだった。迂闊だった。反省したよ。","02300:116",""
"01a_02300.bin.json:118","02300:118","昨日、茶道部にて語らった佐和良義先輩の顔を思い浮かべた。いつも泰然としている彼女からは思い悩む姿は想像できなかった。","02300:118",""
"01a_02300.bin.json:119","02300:119","でも、","02300:119",""
"01a_02300.bin.json:120","02300:120","『佐和良義先輩もそうなんだ……』","02300:120",""
"01a_02300.bin.json:122","02300:122","姉のことを脳裏に浮かべ、わたしは非礼だとは思っていても佐和良義先輩へ{仄/ほの}かな親近感を覚えていた……。","02300:122",""
"01a_02300.bin.json:125","02300:125","音楽の授業は合唱祭の練習に{充/あ}てられ――……","02300:125",""
"01a_02300.bin.json:127","02300:127","昼食後の５限目は講堂での練習となった。","02300:127",""
"01a_02300.bin.json:128","02300:128","合唱の練習は以前と同じように行われたけれど――ふたつ、前とは違ったことがあった。","02300:128",""
"01a_02300.bin.json:129","02300:129","ひとつは、ピアノの傍らに大きな姿見が置かれたこと。","02300:129",""
"01a_02300.bin.json:130","02300:130","これは指揮者が指揮棒を振る姿を見るために置かれたとのこと。","02300:130",""
"01a_02300.bin.json:131","02300:131","指揮をする生徒らも見取り稽古？　を、するために設置してほしいと上申があり置かれたものだという。","02300:131",""
"01a_02300.bin.json:132","02300:132","そして、","02300:132",""
"01a_02300.bin.json:136","02300:136","――どうしたのかしら？","02300:136",""
"01a_02300.bin.json:137","02300:137","ソプラノメンバーの一人の呟きを耳で拾った。","02300:137",""
"01a_02300.bin.json:138","02300:138","困惑するのは傍らのクラスメイトだけではなく、壇上にいる皆も、だ。","02300:138",""
"01a_02300.bin.json:140","02300:140","木野","02300:140",""
"01a_02300.bin.json:141","02300:141","……[#]すみません。","02300:141",""
"01a_02300.bin.json:143","02300:143","以前披露した演奏の冴えはなく、難しいタッチは勿論、わたしでも弾けるところでさえも誤ってしまうほどに、木野さんは不調を極めていたのだ。","02300:143",""
"01a_02300.bin.json:145","02300:145","見かねて演奏をとめる音楽教師を横目に、","02300:145",""
"01a_02300.bin.json:147","02300:147","春日","02300:147",""
"01a_02300.bin.json:148","02300:148","……[#]体調でも悪いのかな。","02300:148",""
"01a_02300.bin.json:150","02300:150","木野さんの様子を窺っていた春日さんがわたしへ耳打ちした。","02300:150",""
"01a_02300.bin.json:151","02300:151","……[#]確かに顔色が悪いみたい。","02300:151",""
"01a_02300.bin.json:153","02300:153","演奏を誤り、何度も謝りながら弾いていた木野さんは気の毒なほど身を縮込ませていたが――今や、失敗とは別の脂汗を額に滲ませているように見えた。","02300:153",""
"01a_02300.bin.json:154","02300:154","休ませた方がいいんじゃないの？","02300:154",""
"01a_02300.bin.json:156","02300:156","春日さんの言葉に頷き、保健委員のわたしはピアノの前でうな垂れている木野さんの元へ。","02300:156",""
"01a_02300.bin.json:158","02300:158","先生。気分が悪いようなので保健室へ連れて行った方がいいんじゃないでしょうか。","02300:158",""
"01a_02300.bin.json:160","02300:160","音楽教師は彼女の顔を覗き込み、そうねと頷く。木野さんはまだ自分が、とは言っていたけれど、ピアノは先生が弾くと言ったのを機に不承不承頭を縦に振った。","02300:160",""
"01a_02300.bin.json:161","02300:161","大丈夫、歩ける？","02300:161",""
"01a_02300.bin.json:164","02300:164","……[#]ええ。","02300:164",""
"01a_02300.bin.json:166","02300:166","肩に手を回すと大量に発汗しているのか熱気に似た湿り気を感じた。俯き顔は覗けないけれど、肌が{蝋/ろう}のように青白く、一目で体調が悪いことが分かった。","02300:166",""
"01a_02300.bin.json:167","02300:167","もし立つのも辛いなら、おぶっていこうか？","02300:167",""
"01a_02300.bin.json:169","02300:169","……[#]へい、き。","02300:169",""
"01a_02300.bin.json:171","02300:171","気丈に告げる彼女へどうしたらいいかと逡巡する。と、","02300:171",""
"01a_02300.bin.json:173","02300:173","……[#]神田さんは……いいわよね。","02300:173",""
"01a_02300.bin.json:175","02300:175","俯いていた顔を、小さな唇を、わたしの耳元へ向け、かぼそく言葉を紡いだ。","02300:175",""
"01a_02300.bin.json:176","02300:176","……[#]誰からも……愛されてきたんでしょう？","02300:176",""
"01a_02300.bin.json:178","02300:178","え……。","02300:178",""
"01a_02300.bin.json:180","02300:180","……[#]私、貴女のことが大嫌い。","02300:180",""
"01a_02300.bin.json:183","02300:183","決然と告げると、大儀そうに体を起こし、教師へ、皆へ礼をする。そして、","02300:183",""
"01a_02300.bin.json:184","02300:184","体を引きずるようにして――呆然とわたしが見詰める中、逃げるように講堂を後にしたのだ……。","02300:184",""
