"location","source","target","id","developer_comments"
"01a_02100.bin.json:74","02100:074","腕前を知らないことが返って強みになったのか、黒板に書かれた投票数が僅差だったことに今更ながら冷や汗を掻いてしまう。","02100:074",""
"01a_02100.bin.json:75","02100:075","木野さんの演奏、とても素晴らしいですよね。","02100:075",""
"01a_02100.bin.json:77","02100:077","確かに。でもわたしとしては神田さんの演奏が聴けなかったことは心残りなんだけど。","02100:077",""
"01a_02100.bin.json:80","02100:080","もう！　わたしはちょっと囓っていただけだって説明したでしょう！","02100:080",""
"01a_02100.bin.json:82","02100:082","ごめんごめんと笑う春日さんは、でも二人ちょっと似てるよねと言った。","02100:082",""
"01a_02100.bin.json:84","02100:084","え？","02100:084",""
"01a_02100.bin.json:86","02100:086","あ、それわたしもちょっと思った。おっとりしてるところとか、可愛いところとかね。","02100:086",""
"01a_02100.bin.json:88","02100:088","そうかな、と木野さんを盗み見る。ピアノの周りには級友たちが囲み彼女へ賞賛の声を上げていた。","02100:088",""
"01a_02100.bin.json:90","02100:090","木野","02100:090",""
"01a_02100.bin.json:91","02100:091","あ、ありがとう……。でも、ゆり香なんて……。","02100:091",""
"01a_02100.bin.json:93","02100:093","身を縮めいやいやするように顔を振る彼女は、頬を紅潮させながらも嬉しそうだった。{研鑽/けんさん}した腕前を披露し、褒められたのだから当たり前だ。","02100:093",""
"01a_02100.bin.json:94","02100:094","『可愛い人だな……』","02100:094",""
"01a_02100.bin.json:96","02100:096","講堂の大きな窓から日が射しているという事もあったけれど、栗色の髪は鮮やかに目に映り、小顔に大きな瞳とつんと上を向いた唇はより幼さを連想させた。","02100:096",""
"01a_02100.bin.json:97","02100:097","庇護欲をそそるようなおどおどした態度で謙そんをするも、余計に皆賞賛を口にした。と、","02100:097",""
"01a_02100.bin.json:99","02100:099","講堂のドアが重い音をたて開き、かしましい声と大勢の足音が響く。","02100:099",""
"01a_02100.bin.json:100","02100:100","上級生たちだと慌ててクラス皆が壇上を降りる。次の授業時間に同じく合唱の練習で使用するため講堂へとやってきたのだ。","02100:100",""
"01a_02100.bin.json:101","02100:101","通例通り端を通り、上級生へと道を譲る。だが――","02100:101",""
"01a_02100.bin.json:102","02100:102","『何だろう？』","02100:102",""
"01a_02100.bin.json:104","02100:104","上級生たちの一部も端へと歩を寄せたのだ。","02100:104",""
"01a_02100.bin.json:105","02100:105","否、脇へと控えるように中央を開けていたのである。そして、その正道を行くのは――","02100:105",""
"01a_02100.bin.json:107","02100:107","宝珠","02100:107",""
"01a_02100.bin.json:108","02100:108","――神田さん。","02100:108",""
"01a_02100.bin.json:111","02100:111","柔らかな秋の陽射しの光芒を受け、まるで妖精の女王のように佐和良義宝珠が歩を運んでいたのだ。","02100:111",""
"01a_02100.bin.json:112","02100:112","佐和良義先輩。","02100:112",""
"01a_02100.bin.json:114","02100:114","まるで映画のワンシーンを覗いているかのような情景に思わず見惚れてしまった。","02100:114",""
"01a_02100.bin.json:115","02100:115","それはわたしだけではなく、クラスの皆も、彼女のクラスの級友たちも同様だった。","02100:115",""
"01a_02100.bin.json:116","02100:116","縁がありますね。","02100:116",""
"01a_02100.bin.json:118","02100:118","楚々とわたしの元まで来ると笑いかけてくれる。瞬間、講堂にいる全員の目がわたしへと注がれるのが分かった。佐和良義宝珠が話しかけている相手に疑問符が湧いているのだろう。","02100:118",""
"01a_02100.bin.json:120","02100:120","そ、そうですね。佐和良義先輩も本当に歌うのですね。","02100:120",""
"01a_02100.bin.json:123","02100:123","ふふ、ええ、あまり自信はないのだけれど頑張ってみるわ。","02100:123",""
"01a_02100.bin.json:126","02100:126","言い、一歩詰めるとわたしの手を取った。繊細で冷ややかな手が触れ、思わず頬が熱くなり顔が強張ってしまう。","02100:126",""
"01a_02100.bin.json:127","02100:127","そうだ。神田さん、合唱部だったのよね。今度、指導してくれないかしら。","02100:127",""
"01a_02100.bin.json:130","02100:130","さ、佐和良義先輩に恐れ多いですよ……。","02100:130",""
"01a_02100.bin.json:133","02100:133","まぁ！","02100:133",""
"01a_02100.bin.json:135","02100:135","冗談だと思ったのか、さらに距離を詰め笑顔を向けてくれた。","02100:135",""
"01a_02100.bin.json:136","02100:136","近寄ったことで少しばかり小さいわたしの目の前に制服を盛り上げている大きくふたつの胸が目に飛び込んでくる。","02100:136",""
"01a_02100.bin.json:137","02100:137","着物のときや座っている時は目立たないが、こうして制服で向き合っていると意識してしまう。","02100:137",""
"01a_02100.bin.json:138","02100:138","『こっちは同じくらいかな……』","02100:138",""
"01a_02100.bin.json:140","02100:140","ここばかり引き分けていても仕方ない。合わせた目は深い湖面を覗き込んだように神秘的で、光芒を受けた肌は輝くばかりだ。","02100:140",""
"01a_02100.bin.json:141","02100:141","それでは部活の時に。","02100:141",""
"01a_02100.bin.json:143","02100:143","は、はい。","02100:143",""
"01a_02100.bin.json:145","02100:145","ようやく身体を離され強張りがゆるゆるとほどけていく。軽く手を振ってくれる佐和良義先輩へ手を振り返すと――……","02100:145",""
"01a_02100.bin.json:147","02100:147","……[#]すごい知り合いがいるのね。","02100:147",""
"01a_02100.bin.json:149","02100:149","好奇心を満たそうとする目に捉えられ、しばらく質問攻めだなと小さく分からぬように吐息を漏らした……。","02100:149",""
"01a_02100.bin.json:152","02100:152","講堂から教室へ戻る間の休み時間の話題はふたつに分けられていた。","02100:152",""
"01a_02100.bin.json:153","02100:153","わたしを囲む大きな渦と、木野さんを囲む小さな渦だ。","02100:153",""
"01a_02100.bin.json:154","02100:154","わたしへの囲みは当然、佐和良義先輩のことだ。どんな知り合いなのか。クラスは？　血液型は？","02100:154",""
"01a_02100.bin.json:155","02100:155","わたしに答えられることで佐和良義先輩に迷惑にならないことは話したし、逆にそれはわたしも知りたいと思う質問もあった。","02100:155",""
"01a_02100.bin.json:156","02100:156","へぇ、あの人が噂の魔女ね……。魔女っていうよりモデル？　いや、もっと雰囲気があるし……。","02100:156",""
"01a_02100.bin.json:159","02100:159","確かに魔女は言い得て妙かもね。","02100:159",""
"01a_02100.bin.json:161","02100:161","父の仕事の関係で、女優やモデルの人とも会ったことがあるけれど、それよりも目を引き付かせる何かがあるのだ。","02100:161",""
"01a_02100.bin.json:162","02100:162","ただの美人でも目を引くしはっと目を留める。しかし、佐和良義宝珠の場合は違う。瞳は吸い付いたように離れない。","02100:162",""
"01a_02100.bin.json:163","02100:163","そして、どこか自分が大切にしている原風景に触れるかのような心持ちにさせる。心の奥底に大事にしまっておいてある水面へ触れるかのような。","02100:163",""
"01a_02100.bin.json:164","02100:164","でも、あんな美人だったらもっと噂になっていてもいいのに。","02100:164",""
"01a_02100.bin.json:166","02100:166","あんまりお綺麗だから話をするのを憚られるのかも。","02100:166",""
"01a_02100.bin.json:168","02100:168","ああ、確かにそれはあるかもだね。でも神田さん、あんな美人と茶道部で一緒なんでしょ。緊張してお抹茶が喉に通らないとかありそう！","02100:168",""
"01a_02100.bin.json:170","02100:170","最初は緊張したけど良い先輩なんだ、と返す。そして、そっともうひとつの渦へ視線をやった。","02100:170",""
"01a_02100.bin.json:171","02100:171","木野さんは委員長を含む数人からピアノの演奏について質問されているようだった。","02100:171",""
"01a_02100.bin.json:172","02100:172","どうすれば情感深く弾くことができるのか、小さな手でよく鍵盤を押さえることができるね、などと。","02100:172",""
"01a_02100.bin.json:173","02100:173","彼女は頬を染めながら謙そんし、所在なく指を動かしていた。緊張から指は自分の腕をさすり、ポケットに何度も入れられた。そして、","02100:173",""
"01a_02100.bin.json:176","02100:176","あ……。","02100:176",""
"01a_02100.bin.json:178","02100:178","ポケットから手を引き抜く際に、学生手帳が引っかかり宙を舞った。それは弧を描いてわたしの前へと落ち、","02100:178",""
"01a_02100.bin.json:179","02100:179","っと、あ、これって……。","02100:179",""
"01a_02100.bin.json:182","02100:182","落とした拍子に飛び出てしまったのか、学生手帳の隣に写真が落ちていた。手帳には写真を入れられるフォルダがある。そこから外れ落ちたものだろう。学生手帳と写真を拾い上げる。","02100:182",""
"01a_02100.bin.json:183","02100:183","家族写真？","02100:183",""
"01a_02100.bin.json:185","02100:185","そうなの？　木野さん見ていい？","02100:185",""
"01a_02100.bin.json:187","02100:187","え、あ……。","02100:187",""
"01a_02100.bin.json:189","02100:189","級友が手に取ったわたしへと顔を寄せ、写真を見遣る。写真はおそらく小学生低学年頃の幼い木野さんが、お母さんとお父さんに挟まれ撮られている家族写真だ。","02100:189",""
"01a_02100.bin.json:190","02100:190","わぁ！　木野さん可愛い！　昔から小っちゃかったんだね！","02100:190",""
"01a_02100.bin.json:192","02100:192","は、はい……。","02100:192",""
"01a_02100.bin.json:194","02100:194","小さいというところに親近感を覚えつつわたしも写真を見遣った。確かにワンピースを着た木野さんは今よりも朗らかな笑顔を向けていて可愛い。だが、","02100:194",""
"01a_02100.bin.json:195","02100:195","『お父さんと一緒に写っているのは気恥ずかしいのかな？』","02100:195",""
"01a_02100.bin.json:197","02100:197","写真には折り目が付いており、左半分の父親側の写真は折り畳まれているような形になっていたのだ。","02100:197",""
"01a_02100.bin.json:198","02100:198","……[#]木野さんって、お父さん似なんだね。","02100:198",""
"01a_02100.bin.json:200","02100:200","え……？","02100:200",""
"01a_02100.bin.json:203","02100:203","口元が似ていたのを見て取りそう呟くと――一瞬、何かを堪えるような、口の中に苦みを感じたような表情をした。","02100:203",""
"01a_02100.bin.json:204","02100:204","そう？　お母さんの方が似てない？　小柄だし。","02100:204",""
"01a_02100.bin.json:207","02100:207","小柄で似てるって……それだけなら神田さんだって木野さんに似てるってなっちゃうでしょ。","02100:207",""
"01a_02100.bin.json:209","02100:209","そうか、と快活な笑い声をあげた。快活さが幼馴染みを思い出し、慌ててわたしは学生手帳と写真を木野さんへ差し出した。","02100:209",""
"01a_02100.bin.json:210","02100:210","……[#]ありがとう。","02100:210",""
"01a_02100.bin.json:212","02100:212","受け取る彼女の顔は――繊細な面差しがあるだけ。","02100:212",""
"01a_02100.bin.json:213","02100:213","心の中で、常と変わらぬことに小さく安堵の息を吐き、春日さんの背を叩くと教室へと急いだ。","02100:213",""
