"location","source","target","id","developer_comments"
"01a_01700.bin.json:83","01700:083","自分がやったことでメイを退部させてしまうのが心苦しかったから。","01700:083",""
"01a_01700.bin.json:86","01700:086","メイは頭をガリガリと掻くと、理由を知っちゃったら責められないよなぁ！　と天を仰いだ。","01700:086",""
"01a_01700.bin.json:88","01700:088","あの場でも、もういいんです！　って謝った鶴見副部長を許してたものね。","01700:088",""
"01a_01700.bin.json:91","01700:091","悪気があってあたしを陥れた訳じゃないし、間が悪いことが重なったせいだし――。","01700:091",""
"01a_01700.bin.json:93","01700:093","それに、と続きそうになるも、頬を赤らめてしまう。思いだしたのだろう。","01700:093",""
"01a_01700.bin.json:94","01700:094","恋心に苦しんだ所為だってわかっちゃうと、二重に責められないしさぁ！","01700:094",""
"01a_01700.bin.json:97","01700:097","うん。道場内での告白、ちょっと泣いちゃった。","01700:097",""
"01a_01700.bin.json:100","01700:100","あたしも！","01700:100",""
"01a_01700.bin.json:102","01700:102","優勝カップの取っ手に刻まれた相合い傘、隠した理由が白日の下にさらされ、わたしが――わたしたちも気の毒になるほど彼女は肩を落とした。","01700:102",""
"01a_01700.bin.json:103","01700:103","そこへ宮原部長が肩に手をやり、自分へ向き合わせると――","01700:103",""
"01a_01700.bin.json:105","01700:105","[b]“馬鹿だな、かなんは”[k]","01700:105",""
"01a_01700.bin.json:107","01700:107","[b]“私も同じ気持ちだったよ”[k]","01700:107",""
"01a_01700.bin.json:109","01700:109","[b]“早く言ってくれれば……これは私も同じだね”[k]","01700:109",""
"01a_01700.bin.json:110","01700:110","そう言い、涙を浮かべる鶴見かなんを抱きしめたのだ。","01700:110",""
"01a_01700.bin.json:112","01700:112","想いが通じて良かった……。","01700:112",""
"01a_01700.bin.json:115","01700:115","……[#]そうだね。","01700:115",""
"01a_01700.bin.json:117","01700:117","幼馴染みへの想い。わたしにはそれを浅はかだと笑い飛ばすことは出来ない。","01700:117",""
"01a_01700.bin.json:118","01700:118","メイは遠くを見詰める目をしていたけれど、まぁ、誤解はとけたし一件落着だと言い朗らかに笑った。","01700:118",""
"01a_01700.bin.json:119","01700:119","そして、鶴見副部長の想いに気付いたのはすごいと褒め称えるメイへ、佐和良義先輩はすっと目の縁に触れ、","01700:119",""
"01a_01700.bin.json:120","01700:120","……[#]目を使いましたから。","01700:120",""
"01a_01700.bin.json:122","01700:122","と、呟いたのだ。","01700:122",""
"01a_01700.bin.json:123","01700:123","『……今、目って？』","01700:123",""
"01a_01700.bin.json:125","01700:125","弓道部で見せた佐和良義宝珠の赤い瞳が浮かぶ。今は、気品と平静さを示す黒曜石のような瞳だ。あれは――","01700:125",""
"01a_01700.bin.json:127","01700:127","す、すみません……。","01700:127",""
"01a_01700.bin.json:130","01700:130","ふふ、いいのよ。お茶請けに何か――。","01700:130",""
"01a_01700.bin.json:133","01700:133","あ！　それならわたし作って持ってきました！","01700:133",""
"01a_01700.bin.json:136","01700:136","いつもお茶菓子を出して貰って申し訳ないと、用意してきたお茶請けを鞄から取り出す。","01700:136",""
"01a_01700.bin.json:138","01700:138","これは？","01700:138",""
"01a_01700.bin.json:140","01700:140","タルト・タタンです！　わたしお菓子作りが好きで、最近これに嵌まってまして！","01700:140",""
"01a_01700.bin.json:143","01700:143","そう……。","01700:143",""
"01a_01700.bin.json:145","01700:145","何故だか戸惑っている佐和良義先輩を見、わたしも内心首を傾げてしまう。林檎が好きじゃないとか？","01700:145",""
"01a_01700.bin.json:147","01700:147","へぇ、お茶請けって何でもいいんですね！","01700:147",""
"01a_01700.bin.json:149","01700:149","え？","01700:149",""
"01a_01700.bin.json:152","01700:152","だって茶道って和だし、お茶請けも和菓子しかダメなのかと思ってた。","01700:152",""
"01a_01700.bin.json:156","01700:156","ええ。本当は和菓子が良いのだけれど――。","01700:156",""
"01a_01700.bin.json:159","01700:159","言われ、意味を理解した途端、かっと頬が熱くなる。ありがとうの意味を込めたお菓子で礼を失してしまうなんて。","01700:159",""
"01a_01700.bin.json:161","01700:161","あ、そ、それじゃ――。","01700:161",""
"01a_01700.bin.json:163","01700:163","でも、とても美味しそう。","01700:163",""
"01a_01700.bin.json:166","01700:166","アリスの手作りお菓子は絶品ですよ！","01700:166",""
"01a_01700.bin.json:168","01700:168","勧められ、淡い笑みをみせ頷く。そしてどこか独白するかのように、","01700:168",""
"01a_01700.bin.json:169","01700:169","……[#]新しい変化を受け入れなければいけない。","01700:169",""
"01a_01700.bin.json:171","01700:171","そう呟いたのだ。","01700:171",""
"01a_01700.bin.json:173","01700:173","『新しい変化……』","01700:173",""
"01a_01700.bin.json:175","01700:175","わたしとメイが弓道部を辞めたこと。それは大きなふたつの変化だ。","01700:175",""
"01a_01700.bin.json:176","01700:176","３つめの変化。","01700:176",""
"01a_01700.bin.json:177","01700:177","――佐和良義先輩。","01700:177",""
"01a_01700.bin.json:179","01700:179","わたしの声音で察したのだろう、洋菓子を切り分けようと立ち上がった佐和良義先輩は再び正座し、わたしへと向き合ってくれた。","01700:179",""
"01a_01700.bin.json:181","01700:181","座し、真意を聴こうとする彼女の眼差しは、あの時に視た赤い目のようだった。","01700:181",""
"01a_01700.bin.json:182","01700:182","瞳を通して、わたしの中を照らし覗き視るような。","01700:182",""
"01a_01700.bin.json:183","01700:183","……でも、その目に不快感はなかった。","01700:183",""
"01a_01700.bin.json:184","01700:184","まるで澄んだ水が、わたしの心の奥に隠された秘密の気持ちを浮かび上がらせるかのように。","01700:184",""
"01a_01700.bin.json:185","01700:185","それは秋風のような澄んだ爽やかな心持ちにさせた。","01700:185",""
"01a_01700.bin.json:187","01700:187","――佐和良義先輩。わたしを茶道部へ入部させてください。","01700:187",""
"01a_01700.bin.json:189","01700:189","震え伝えた言葉は、","01700:189",""
"01a_01700.bin.json:190","01700:190","佐和良義宝珠の、","01700:190",""
"01a_01700.bin.json:192","01700:192","初めて目にした柔和な笑顔が答えだった。","01700:192",""
