"location","source","target","id","developer_comments"
"01a_03200.bin.json:41","03200:041","頷き、ハンバーグを頬張る。ハンバーグ自体は特に代わり映えしないものだが、付け合わせのソースがわたし好みなのだ。","03200:041",""
"01a_03200.bin.json:42","03200:042","林檎を擦ったものに酸味のある何かと、少量のニンニクとおそらく焼き肉のたれが加えられたソース。このソースの味が好きで頼むことが多い料理だが……今はまったく味がしない。","03200:042",""
"01a_03200.bin.json:44","03200:044","ん……。","03200:044",""
"01a_03200.bin.json:46","03200:046","佐和良義先輩は上品に皿に載っている昼食――サラダを食していた。チーズとサボテンのサラダ。","03200:046",""
"01a_03200.bin.json:47","03200:047","まるで野鳥のように必要な栄養を必要な分だけつまむような――小鳥が餌をついばむようにほんの少しだけ口にした。","03200:047",""
"01a_03200.bin.json:49","03200:049","……[#]がっつり食べているわたしって……。","03200:049",""
"01a_03200.bin.json:52","03200:052","ん……どうしたの。","03200:052",""
"01a_03200.bin.json:55","03200:055","いえ、と首を振りしばし静かに食を楽しむ。否、対面の彼女もだが、周りの視線も激しく食を楽しむどころじゃない。","03200:055",""
"01a_03200.bin.json:57","03200:057","サラダにドレッシングを掛けないで食べる人初めて見たな、と益体のないことを思いつつ機械的に頬張る。そして、","03200:057",""
"01a_03200.bin.json:58","03200:058","『メイに佐和良義先輩と一緒にお昼を食べたって言ったら一波乱ありそう』","03200:058",""
"01a_03200.bin.json:60","03200:060","とも思う。","03200:060",""
"01a_03200.bin.json:61","03200:061","一緒に食堂に来たはずの幼馴染みは、同じクラスの生徒に呼び止められ先生が呼んでいるとの言づけを受け、わたしへ悪いと拝むと足早に職員室へ向かったのだ。","03200:061",""
"01a_03200.bin.json:63","03200:063","穂高さんは御一緒ではないのですね。","03200:063",""
"01a_03200.bin.json:67","03200:067","思っていたことを問われ、わたしは反復するように答える。","03200:067",""
"01a_03200.bin.json:68","03200:068","そう……。","03200:068",""
"01a_03200.bin.json:71","03200:071","あ、もしかしてメイとお昼をとりたかったんですか？","03200:071",""
"01a_03200.bin.json:73","03200:073","え、いえ、神田さんとお食事したかったのよ。","03200:073",""
"01a_03200.bin.json:76","03200:076","そ、そうなんですか……。","03200:076",""
"01a_03200.bin.json:78","03200:078","意外な返答に詰まってしまう。佐和良義先輩は瞳を瞬かせると、","03200:078",""
"01a_03200.bin.json:80","03200:080","嫌だったかしら。","03200:080",""
"01a_03200.bin.json:82","03200:082","と呟いた。","03200:082",""
"01a_03200.bin.json:83","03200:083","い、いえ、嫌だなんて全然！　ただ食堂に来られたのが珍しいというか、その……。","03200:083",""
"01a_03200.bin.json:85","03200:085","珍しい……。","03200:085",""
"01a_03200.bin.json:88","03200:088","な、何ていうか佐和良義先輩って物を食べない印象があるっていうか……。","03200:088",""
"01a_03200.bin.json:90","03200:090","ふふ、神田さん手作りのお茶請けをいつも頂いているじゃない。","03200:090",""
"01a_03200.bin.json:92","03200:092","そ、そうですね……。","03200:092",""
"01a_03200.bin.json:94","03200:094","その通りなのだが。","03200:094",""
"01a_03200.bin.json:96","03200:096","手で口元を隠し上品に笑う佐和良義先輩にいつもの自分ではいられなくなる。皆が観ている状態でという事もあるけれど――","03200:096",""
"01a_03200.bin.json:97","03200:097","『いつもと雰囲気が違う……？』","03200:097",""
"01a_03200.bin.json:99","03200:099","以前よりも近しいというか、一歩踏み込んで――","03200:099",""
"01a_03200.bin.json:100","03200:100","神田さんはいつも一所懸命よね。","03200:100",""
"01a_03200.bin.json:102","03200:102","はい？","03200:102",""
"01a_03200.bin.json:105","03200:105","持久走。","03200:105",""
"01a_03200.bin.json:107","03200:107","手を振る動作をする佐和良義先輩が愛らしくしばし言葉が浸透しなかったが、","03200:107",""
"01a_03200.bin.json:109","03200:109","ああ、はい！　マラソン大会の練習。そういえば見ていてくれたんですね。","03200:109",""
"01a_03200.bin.json:111","03200:111","ええ。とても頑張って……。ねぇ、神田さん、どうして苦手なことをそんなに頑張れるの。","03200:111",""
"01a_03200.bin.json:113","03200:113","メイに恥ずかしい所を見せられない","03200:113",""
"01a_03200.bin.json:115","03200:115","自分が選んだことは全力で向き合う","03200:115",""
"01a_03200.bin.json:117","03200:117","問われ、笑顔でタオルを差し出してくれた幼馴染みを思い浮かべた。","03200:117",""
"01a_03200.bin.json:118","03200:118","……[#]メイのため。","03200:118",""
"01a_03200.bin.json:120","03200:120","穂高さんのため。","03200:120",""
"01a_03200.bin.json:123","03200:123","あ、いえ……何というかメイは、こんなわたしをすごくかっているというか……。合同の練習ですし、メイに恥ずかしいところを見せられないなって。","03200:123",""
"01a_03200.bin.json:125","03200:125","だからあんなに頑張ってみせた。","03200:125",""
"01a_03200.bin.json:128","03200:128","そうですかね、と疑問符のような受け答えをする。確かに今言ったことは間違いではない。","03200:128",""
"01a_03200.bin.json:129","03200:129","でも、すべてではない。","03200:129",""
"01a_03200.bin.json:131","03200:131","頑張れるのかと問われ、わたしの脳裏にどこか壊れている姉の姿が浮かんだ。","03200:131",""
"01a_03200.bin.json:132","03200:132","何というか……自分の信条めいたことなんですけど、一度やると決めたら全力で向き合う、そう決めているんです。","03200:132",""
"01a_03200.bin.json:135","03200:135","一度決めた事……。","03200:135",""
"01a_03200.bin.json:138","03200:138","以前話しましたけど、姉がいつもベストを尽くせって。ベターは言い訳だって人で……。","03200:138",""
"01a_03200.bin.json:141","03200:141","勿論、姉の言葉がすべて正しいとは思っていないんですけど、わたしも姉の考え方に引っ張られているかもしれません。","03200:141",""
"01a_03200.bin.json:143","03200:143","変わっていると仰っていたけど、好きなのですね。","03200:143",""
"01a_03200.bin.json:145","03200:145","……[#]はい。","03200:145",""
"01a_03200.bin.json:147","03200:147","即答するのは難しいけれど、嫌ってはいない。苦笑いになっているわたしへ、佐和良義先輩は眩しいものを目にしたように瞳を細めていた。","03200:147",""
"01a_03200.bin.json:149","03200:149","とにかく倒れるときは前のめりです、と告げたわたしへ生真面目に頷いてくれたのだ。","03200:149",""
"01a_03200.bin.json:151","03200:151","……[#]家族。","03200:151",""
"01a_03200.bin.json:153","03200:153","そういえば……。佐和良義先輩のご家族のお話って聞いた事がありませんでしたけれど……。","03200:153",""
"01a_03200.bin.json:155","03200:155","…………。","03200:155",""
"01a_03200.bin.json:158","03200:158","……[#]聞かない方がいい感じですかね。","03200:158",""
"01a_03200.bin.json:161","03200:161","隠しているわけではないの。ただ、話しても愉しい話題にはならない。","03200:161",""
"01a_03200.bin.json:163","03200:163","ご家族について何か思うところがあるのだろう。聞きたい気持ちもあるけれど、踏み込んではいけない気がした。","03200:163",""
"01a_03200.bin.json:164","03200:164","最後の一口分だけ残ったハンバーグ。今や冷めてしまったそれをフォークで刺すと、","03200:164",""
"01a_03200.bin.json:165","03200:165","美味しそう。","03200:165",""
"01a_03200.bin.json:167","03200:167","そう、佐和良義先輩が言ったのだ。","03200:167",""
"01a_03200.bin.json:168","03200:168","あ、それじゃ一口いかがですか？","03200:168",""
"01a_03200.bin.json:172","03200:172","冗談めいた言葉に、佐和良義先輩は小さな蕾のような唇を開く。美しさと艶めかしさに惚けてしまう。が、","03200:172",""
"01a_03200.bin.json:173","03200:173","ど、どうぞ……！","03200:173",""
"01a_03200.bin.json:175","03200:175","急ぎ、佐和良義先輩の口元へ。小さな口でハンバーグを咀嚼するのを目にし、何か見てはいけないものを見てしまった気分になった。","03200:175",""
"01a_03200.bin.json:176","03200:176","お肉は普段摂らないのだけど、美味しい。","03200:176",""
"01a_03200.bin.json:178","03200:178","そ、そうですか……。","03200:178",""
"01a_03200.bin.json:180","03200:180","頬が知らず赤くなっていく。食べる彼女を横目にすると、佐和良義先輩は自分の耳を指で軽く摘んでいた。","03200:180",""
"01a_03200.bin.json:181","03200:181","そこでようやく――この人も恥ずかしがっているのだと気付いた。","03200:181",""
"01a_03200.bin.json:182","03200:182","いつもの自分ではやらないこと。","03200:182",""
"01a_03200.bin.json:183","03200:183","……[#]ありがとう神田さん。","03200:183",""
"01a_03200.bin.json:185","03200:185","え？","03200:185",""
"01a_03200.bin.json:187","03200:187","……[#]私も向き合って見るべきなのかしら。","03200:187",""
"01a_03200.bin.json:189","03200:189","向き合うという言葉はわたしの耳に届いた。しかし、何を意味しているのかは分からなかった。","03200:189",""
"01a_03200.bin.json:190","03200:190","神田さん。貴女は似ているわ。すごく。","03200:190",""
"01a_03200.bin.json:192","03200:192","似ている？","03200:192",""
"01a_03200.bin.json:194","03200:194","ええ、と肯く。そして、","03200:194",""
"01a_03200.bin.json:196","03200:196","……[#]ねぇ、こんなことを頼むのは不躾かもしれないけれど。","03200:196",""
"01a_03200.bin.json:199","03200:199","はい。何でしょう？　何でも仰ってください。","03200:199",""
"01a_03200.bin.json:202","03200:202","神田さんのことを、下の名前で呼んでもかまわないかしら。","03200:202",""
"01a_03200.bin.json:204","03200:204","突然の申し出に驚き、意味が心へ染みわたるまでしばらく掛かってしまった。その間、佐和良義先輩は、耳を摘み黒曜石のような瞳で見つめる。","03200:204",""
"01a_03200.bin.json:205","03200:205","も、勿論、いいです。何とでも呼んでください！","03200:205",""
"01a_03200.bin.json:208","03200:208","宣言するよう答えるわたしへ、{静謐/せいひつ}な水面に風が波紋を描くように、自然な笑みが広がった。いつもの微かな笑みに見える笑みではない。自然な笑顔。","03200:208",""
"01a_03200.bin.json:209","03200:209","――有り難う、アリス。","03200:209",""
