"location","source","target","id","developer_comments"
"01a_01300.bin.json:204","01300:204","自分へ返ってくると思っていなかった部長は動揺し、頬を赤らめ顔の前で大仰に手を振った。と、鶴見副部長はやり取りを面白くなさそうな顔で凝っと見詰める。","01300:204",""
"01a_01300.bin.json:205","01300:205","『何だろう？』","01300:205",""
"01a_01300.bin.json:207","01300:207","二人のあまり見ない表情に内心首を傾げた。すると、","01300:207",""
"01a_01300.bin.json:209","01300:209","不意にドアが開かれる音がし、顧問の先生が挨拶をし道場内へと入ってきた。そして、佐和良義先輩を見てぎょっと驚いた顔をする。","01300:209",""
"01a_01300.bin.json:210","01300:210","顧問の先生へと宮原部長が見学ですと言うと、瞳を釘付けられている先生は頷き、宮原宛てだと封筒を差し出した。","01300:210",""
"01a_01300.bin.json:211","01300:211","私宛てですか？","01300:211",""
"01a_01300.bin.json:213","01300:213","顧問の先生は玄関の靴箱の上にあったと言いながらもまだ視線は外せていない。","01300:213",""
"01a_01300.bin.json:216","01300:216","封を破り手紙を取り出した宮原部長は――奇妙に顔を顰めた。","01300:216",""
"01a_01300.bin.json:217","01300:217","どうされたのですか。","01300:217",""
"01a_01300.bin.json:219","01300:219","これは……いえ、部内での話ですから……。","01300:219",""
"01a_01300.bin.json:222","01300:222","弱々しく答える宮原部長へ、佐和良義先輩は彼女の顔を視、次いで手紙を視た。","01300:222",""
"01a_01300.bin.json:223","01300:223","おやおやと底意地の悪い猫のように歪められた目に、わたしも興味がそそられ手にした手紙をそっと覗いた。其処には――……","01300:223",""
"01a_01300.bin.json:226","01300:226","[b]“優勝カップを壊したのは穂高明ではない”[k]","01300:226",""
"01a_01300.bin.json:227","01300:227","そう、手紙の真ん中に一文だけ書かれていた……。","01300:227",""
