"location","source","target","id","developer_comments"
"01a_04400.bin.json:84","04400:084","あたしからもお願い！","04400:084",""
"01a_04400.bin.json:86","04400:086","拝みつつ頭を下げる。下げた相手は、","04400:086",""
"01a_04400.bin.json:89","04400:089","春日恵理、木野ゆり香、","04400:089",""
"01a_04400.bin.json:90","04400:090","新しくできた友人二人だった。","04400:090",""
"01a_04400.bin.json:91","04400:091","春日恵理は戸惑い、木野ゆり香は困惑しているように見えた。当然だ、理由は話したけれど急に部の入部を迫っているのだから。","04400:091",""
"01a_04400.bin.json:93","04400:093","もし入ってくれたら駅前のカレー屋で奢るから！","04400:093",""
"01a_04400.bin.json:95","04400:095","わ、わたしも！　ずっとご馳走する！","04400:095",""
"01a_04400.bin.json:97","04400:097","木野","04400:097",""
"01a_04400.bin.json:98","04400:098","あ、あのね、神田さん……。","04400:098",""
"01a_04400.bin.json:101","04400:101","恵理","04400:101",""
"01a_04400.bin.json:102","04400:102","……[#]終わりがあるから美しいんだ。","04400:102",""
"01a_04400.bin.json:104","04400:104","不意に友人から出た言葉に、二人とも顔を上げた。心臓が音もなく絞られていくのがわかる。","04400:104",""
"01a_04400.bin.json:106","04400:106","桜が一年中咲いていたら誰も興味を持たない。","04400:106",""
"01a_04400.bin.json:108","04400:108","彼女らしくない詩的な言い回しに、当惑した。でも、その言葉の意味することは――","04400:108",""
"01a_04400.bin.json:109","04400:109","……[#]ダメってこと？","04400:109",""
"01a_04400.bin.json:111","04400:111","そんな……。","04400:111",""
"01a_04400.bin.json:113","04400:113","一番の当てが外れたわたしたちは肩を落とす。正直、断られるとは思ってなかった、だからこそ落胆が激しい。気持ち的には肩を落としすぎて廊下に付いてしまいそうだ。","04400:113",""
"01a_04400.bin.json:115","04400:115","って、佐和良義先輩ならいいそうだけど。","04400:115",""
"01a_04400.bin.json:117","04400:117","え？","04400:117",""
"01a_04400.bin.json:120","04400:120","わたし的にはＯＫだよ。義を見てせざるは何とやらだし。それにアリスの手作りのお茶請けは魅力的だしね。","04400:120",""
"01a_04400.bin.json:123","04400:123","恵理ちゃん！　大好き！","04400:123",""
"01a_04400.bin.json:126","04400:126","わっっと！　急に告白されても困るよ、ふふっ。","04400:126",""
"01a_04400.bin.json:129","04400:129","わ、私も入部大丈夫です！　佐和良義先輩には大切なことを気付かせて貰えたので……。","04400:129",""
"01a_04400.bin.json:133","04400:133","やった！　それじゃこっちはあたしが抱きしめようかな。","04400:133",""
"01a_04400.bin.json:135","04400:135","照れて手を前に突き出し振る木野さんへメイが、恵理ちゃんも、わたしも笑いが溢れた。","04400:135",""
"01a_04400.bin.json:136","04400:136","『これでひとつ難関はクリアした……！』","04400:136",""
"01a_04400.bin.json:138","04400:138","抱きついたままの恵理ちゃんのお母さんのような匂いとふくよかさに包まれながら、","04400:138",""
"01a_04400.bin.json:139","04400:139","残る難関も友人たちの優しさが突破してくれたように、できない事はないのだと固く心に誓った……。","04400:139",""
"01a_04400.bin.json:141","04400:141","誓った。","04400:141",""
"01a_04400.bin.json:142","04400:142","誓ったのだが――…","04400:142",""
"01a_04400.bin.json:145","04400:145","最後の最後でうまくいかないもんだね……。","04400:145",""
"01a_04400.bin.json:147","04400:147","あともう少しのところまで手は届いてるんだけどなぁ……。","04400:147",""
"01a_04400.bin.json:149","04400:149","廊下の壁に背を預けため息をつく。メイは、指を折りながら、","04400:149",""
"01a_04400.bin.json:151","04400:151","顧問の件も宮原部長と鶴見副部長に助けて貰って、弓道部顧問の先生に兼部で茶道部もみて貰えることになったし――。","04400:151",""
"01a_04400.bin.json:153","04400:153","実績についても宝珠先輩が、老人ホームや子供会で茶道のボランティアをしてたことが分かって、何とかなりそうだもんね。でも――。","04400:153",""
"01a_04400.bin.json:156","04400:156","メイが言うように最後の一手に届かないのだ。","04400:156",""
"01a_04400.bin.json:158","04400:158","生徒会顧問の教師から送ったっていう書面。申し開きの場を設けるか否かの手紙を無視したっていうのが、最高にマズイんだよなぁ。","04400:158",""
"01a_04400.bin.json:160","04400:160","手続きを促したのにしなかったというのが、心証も悪く大きな決め手になったということなのだ。","04400:160",""
"01a_04400.bin.json:161","04400:161","現実の裁判のように、欠席した場合当事者は異論はないとされ判決がされてしまう。宝珠先輩がしたことはそれに近い事だった。","04400:161",""
"01a_04400.bin.json:162","04400:162","どうにかならないかな、アリス。","04400:162",""
"01a_04400.bin.json:165","04400:165","問われわたしはあの日、筒森執行役員が告げた言葉を思い返した。","04400:165",""
"01a_04400.bin.json:166","04400:166","“先日、生徒会顧問の教諭から部の存続を望むなら、申し開きの場を設けるとの書面を佐和良義さんへ送っていた。だが、それも無視しているとある。横暴ではない”","04400:166",""
"01a_04400.bin.json:167","04400:167","そう断言し、メイと聞き回った結果、言葉が確かなことは分かった。でも、あの時――……","04400:167",""
"01a_04400.bin.json:168","04400:168","“何故反論しなかったのですか。それに、申し開きができるよう書面を送ったって……！”","04400:168",""
"01a_04400.bin.json:170","04400:170","“……そういったものは目にしていないわ”","04400:170",""
"01a_04400.bin.json:171","04400:171","昂ぶっていて本当にそう言ったか定かではないけど、宝珠先輩は目にしていないと言ってはなかっただろうか？","04400:171",""
"01a_04400.bin.json:172","04400:172","……[#]諦めるのはまだ早い。","04400:172",""
"01a_04400.bin.json:175","04400:175","おっ、あたしが好きなアリスになった！","04400:175",""
"01a_04400.bin.json:178","04400:178","どこか諦観していた顔つきが、夕日を受け鮮やかに変わった。幼馴染みの言葉をそのまま返すようだけど、わたしが好きなメイの顔になった。","04400:178",""
"01a_04400.bin.json:179","04400:179","筒森さんは１週間の猶予があるって言っていた。それだけあれば、ひっくり返せる筈！","04400:179",""
"01a_04400.bin.json:181","04400:181","ああ、やってやろう！","04400:181",""
"01a_04400.bin.json:183","04400:183","希望を目に焼き付かせるため、わたしは瞳を細め、紫色とオレンジ色が混じり合い滲む夕陽を凝っと見詰めた。","04400:183",""
