"location","source","target","id","developer_comments"
"01a_03500.bin.json:161","03500:161","さすがに三人おごりはキツイよ……と肩を落としながら、食堂へ。","03500:161",""
"01a_03500.bin.json:162","03500:162","食堂までの道程は愉しく、今までの鬱屈した気持ちが遠く月の裏側まで消えた気がした。","03500:162",""
"01a_03500.bin.json:163","03500:163","けれど、","03500:163",""
"01a_03500.bin.json:167","03500:167","佐和良義先輩……？","03500:167",""
"01a_03500.bin.json:169","03500:169","メイへ先に席を取っておいてって言ったけど……。","03500:169",""
"01a_03500.bin.json:173","03500:173","食堂の奥、いつも皆で食べている席には、メイと宝珠先輩が座り愉しげに語らっていた。","03500:173",""
"01a_03500.bin.json:174","03500:174","『また来てくれたんだ……。でも……』","03500:174",""
"01a_03500.bin.json:177","03500:177","頬を赤らめ緊張しながらも愉しませようとしているメイと、","03500:177",""
"01a_03500.bin.json:179","03500:179","宗教画の聖母のような微笑みを湛えた宝珠先輩は――……","03500:179",""
"01a_03500.bin.json:180","03500:180","お似合いの二人だよね。","03500:180",""
"01a_03500.bin.json:182","03500:182","ああ、メイって見た目マニッシュだから言いたいこと分かるよ。","03500:182",""
"01a_03500.bin.json:184","03500:184","わたしも思っていた――聞きたくない言葉を耳にしてしまった。","03500:184",""
"01a_03500.bin.json:185","03500:185","……他の生徒たちもそうだろう。","03500:185",""
"01a_03500.bin.json:186","03500:186","失礼にならないように二人を盗み見ていることから分かる。","03500:186",""
"01a_03500.bin.json:187","03500:187","『……ッ』","03500:187",""
"01a_03500.bin.json:189","03500:189","昨日よりも、朝よりも、ずっと強く胸を、胸の奥を鷲づかみに握られる。","03500:189",""
"01a_03500.bin.json:190","03500:190","この感情は……？","03500:190",""
"01a_03500.bin.json:191","03500:191","――学校で浮いていたわたしを救ってくれた穂高明。","03500:191",""
"01a_03500.bin.json:192","03500:192","今のわたしを受け入れ認めてくれた佐和良義宝珠――","03500:192",""
"01a_03500.bin.json:193","03500:193","わたしが苦しんでいるのは――……","03500:193",""
"01a_03500.bin.json:195","03500:195","あ、アリス！　こっち、こっち！","03500:195",""
"01a_03500.bin.json:197","03500:197","緊張していた顔をパッと和らげ、朗らかに手に振る幼馴染みへわたしも手を挙げた。","03500:197",""
"01a_03500.bin.json:198","03500:198","柔和なまなざしで見詰める宝珠先輩の瞳が、緋の眼でないことに心の奥で安堵しながら席へ向かった……。","03500:198",""
