"location","source","target","id","developer_comments"
"01a_03300.bin.json:134","03300:134","でも、佐和良義先輩と一緒にいたときのような胸の高鳴りはなかった。","03300:134",""
"01a_03300.bin.json:135","03300:135","わたしにとって穂高明は落ち着ける場所。落ち込んだり悲しくなったりしたときに帰ってくるべき場所なのだ。","03300:135",""
"01a_03300.bin.json:136","03300:136","けれど、","03300:136",""
"01a_03300.bin.json:137","03300:137","佐和良義宝珠はどうだろう。","03300:137",""
"01a_03300.bin.json:138","03300:138","彼女を前にすると落ち着くとは真逆だ。一緒に昼食をとった後も二度部活をしたけれど――名前を呼ばれるたびに心がざわざわした。","03300:138",""
"01a_03300.bin.json:139","03300:139","ざわざわ？　父から蔑ろにされたときとは別のざわめきだ。","03300:139",""
"01a_03300.bin.json:141","03300:141","『気持ちが揺れるのは嫌なことだけじゃない……？』","03300:141",""
"01a_03300.bin.json:143","03300:143","名前で呼ばれるときだけじゃない。隣へ座ったときにも、彼女の匂いが薫ったときにも。ふっと淡い微笑みを目にしたときにも。","03300:143",""
"01a_03300.bin.json:144","03300:144","胸の真ん中がくすぐったくも揺れる。熱く確かな感触をもって。","03300:144",""
"01a_03300.bin.json:145","03300:145","これは――……","03300:145",""
"01a_03300.bin.json:146","03300:146","――もしかして","03300:146",""
"01a_03300.bin.json:147","03300:147","今までずっとメイがそうだと思っていた。","03300:147",""
"01a_03300.bin.json:150","03300:150","ゴール！　やったね３位だよ！","03300:150",""
"01a_03300.bin.json:153","03300:153","抱き留められ、ようやく足を止めた。途端に胸が苦しく、足が震える。","03300:153",""
"01a_03300.bin.json:154","03300:154","向こう側へいっていた意識が、現実へ戻ってこようとしているのだ。","03300:154",""
"01a_03300.bin.json:155","03300:155","メイの湿った体操着の胸に、頬を付け見上げる。","03300:155",""
"01a_03300.bin.json:157","03300:157","後ろから３位だけど、どんどん体力が付いてきてる。さすが親友、有言実行だね！","03300:157",""
"01a_03300.bin.json:159","03300:159","快活に口の端をにっとさせ笑う幼馴染みへ、釣られわたしも笑顔を向けた。","03300:159",""
"01a_03300.bin.json:160","03300:160","親友に認めて貰うことが一番の喜びだった。","03300:160",""
"01a_03300.bin.json:161","03300:161","『……でも』","03300:161",""
"01a_03300.bin.json:163","03300:163","努力を認め笑うメイの傍らに――佐和良義先輩がいたらもっと嬉しいだろうなと思ってしまった。","03300:163",""
"01a_03300.bin.json:164","03300:164","それは寂しくもあり、夜が明ける直前の群青色の空をも思わせた。","03300:164",""
"01a_03300.bin.json:165","03300:165","いつか、","03300:165",""
"01a_03300.bin.json:166","03300:166","遠くない未来にこの気持ちをはっきりさせるときが来るのだろうと――幼馴染みの胸に触れながら思った。","03300:166",""
