"location","source","target","id","developer_comments"
"01a_01500.bin.json:166","01500:166","思わぬ良き言葉が聞け、久しぶりに胸が温かくなった。と、","01500:166",""
"01a_01500.bin.json:168","01500:168","神田さん、ありがとう。","01500:168",""
"01a_01500.bin.json:170","01500:170","いつもより柔和な笑顔を向けて貰い、また幸運を味わうことができた。","01500:170",""
"01a_01500.bin.json:172","01500:172","なんというか……。その、家族のことなので……。","01500:172",""
"01a_01500.bin.json:174","01500:174","つい口に付いた言葉は、","01500:174",""
"01a_01500.bin.json:176","01500:176","そう……。","01500:176",""
"01a_01500.bin.json:178","01500:178","佐和良義先輩の心の最奥に触れる話題だったのかもしれない。ほんの少し表情を曇らせたけれど、それは胸に詰まる感情だった。","01500:178",""
"01a_01500.bin.json:180","01500:180","家族の事ってお姉さんのこと？","01500:180",""
"01a_01500.bin.json:183","01500:183","そう、だけど……。","01500:183",""
"01a_01500.bin.json:186","01500:186","アリッサさんか……。","01500:186",""
"01a_01500.bin.json:188","01500:188","出来のいい姉とわたし。仲は良いけれど明確な隔たりがあるのは長い付き合いのメイも知っている。","01500:188",""
"01a_01500.bin.json:189","01500:189","つい口に付いた出任せの話だけれど、家族間の微妙な話題を口にしてしまった。","01500:189",""
"01a_01500.bin.json:190","01500:190","昨日、ちょっとイヤなことがあって、何となく顔に出ただけだから気にしないで。","01500:190",""
"01a_01500.bin.json:193","01500:193","大丈夫？","01500:193",""
"01a_01500.bin.json:195","01500:195","平気だと微笑むと、佐和良義先輩はわたしの手の平に指を乗せ、","01500:195",""
"01a_01500.bin.json:197","01500:197","私にも姉がいます。何かできることがあれば仰ってくださいね。","01500:197",""
"01a_01500.bin.json:199","01500:199","そう言ったのだ。","01500:199",""
"01a_01500.bin.json:200","01500:200","しばし沈黙の{帳/とばり}が下りたところで――悩みのあったアリスには悪いけれど、と前置きし、","01500:200",""
"01a_01500.bin.json:202","01500:202","佐和良義先輩と個人的な話ができて良かったよ。","01500:202",""
"01a_01500.bin.json:204","01500:204","とメイが言った。","01500:204",""
"01a_01500.bin.json:205","01500:205","個人的、ですか。","01500:205",""
"01a_01500.bin.json:208","01500:208","はい。こちらはお願いに来ているので話といったらその用件だけですけど……。今日はちょっと違うっていうか……。","01500:208",""
"01a_01500.bin.json:210","01500:210","目を瞬かせる佐和良義先輩を盗み見しつつ、快活に笑む。わたしは――照れている表情を見せている幼馴染みに少しだけ嫉妬した。","01500:210",""
"01a_01500.bin.json:212","01500:212","確かにいつもとは違ったお話ができたものね。","01500:212",""
"01a_01500.bin.json:215","01500:215","そうでしょ！","01500:215",""
"01a_01500.bin.json:217","01500:217","メイは佐和良義先輩がお気に入りだから、個人的な話が聞けて嬉しいんだよね。","01500:217",""
"01a_01500.bin.json:220","01500:220","ちょ――！","01500:220",""
"01a_01500.bin.json:222","01500:222","お気に入り？　穂高さんは私のことが？","01500:222",""
"01a_01500.bin.json:226","01500:226","好きってことです、と言うと佐和良義先輩は眉根をひそませ、メイは焦り立ち上がろうとして正座していた足をもつれさせた。","01500:226",""
"01a_01500.bin.json:227","01500:227","『……ずっと佐和良義先輩ばかり』","01500:227",""
"01a_01500.bin.json:229","01500:229","茶道部へ来てから視線が佐和良義先輩から外れていない。","01500:229",""
"01a_01500.bin.json:230","01500:230","慌てて、憧れです！　と叫ぶメイを尻目に、佐和良義先輩は何か印を見付けたように目を細め俯く。","01500:230",""
"01a_01500.bin.json:232","01500:232","そう、好き……。好意……。","01500:232",""
"01a_01500.bin.json:234","01500:234","い、いや、その……。","01500:234",""
"01a_01500.bin.json:236","01500:236","――神田さん。弓道部員、皆の関係を教えて貰えないかしら。","01500:236",""
"01a_01500.bin.json:238","01500:238","え？","01500:238",""
"01a_01500.bin.json:240","01500:240","誰と誰が仲が良いとか、悪いとかのお話です。と、告げる彼女へ、メイと目を見合わせ――わたしたちは部員たちの交流関係を話した。","01500:240",""
"01a_01500.bin.json:241","01500:241","――そうですか。","01500:241",""
"01a_01500.bin.json:243","01500:243","あ、さっきわたしも知ったことですけど、宮原部長と鶴見副部長は幼馴染み同士だそうですよ。","01500:243",""
"01a_01500.bin.json:245","01500:245","え、そうだったの。あたしたちと同じだね。","01500:245",""
"01a_01500.bin.json:247","01500:247","メイも知らなかったらしく驚きわたしへそう言う。と、佐和良義先輩は俯いたまま、","01500:247",""
"01a_01500.bin.json:248","01500:248","朝の、弓道場の解錠ですが――。","01500:248",""
"01a_01500.bin.json:250","01500:250","と部室についての話を促した。わたしは平日は顧問が、休日は部長と副部長どちらか早く来た方が開けることを話す。","01500:250",""
"01a_01500.bin.json:251","01500:251","穂高さんが犯人だと疑われたのは休日……。それでは最後にもうひとつだけ。解錠は分かりましたが施錠は誰が？","01500:251",""
"01a_01500.bin.json:253","01500:253","平日、休日練習ともに弓道場顧問の先生です。","01500:253",""
"01a_01500.bin.json:255","01500:255","答えると、俯いたままひとつ頷いた。","01500:255",""
"01a_01500.bin.json:257","01500:257","……[#]明日はお休みですが、朝の休日練習はあるのですか。","01500:257",""
"01a_01500.bin.json:260","01500:260","はい、と頷くとその美しい面を上げた。","01500:260",""
"01a_01500.bin.json:261","01500:261","――謎はすべて解けました。","01500:261",""
"01a_01500.bin.json:264","01500:264","あの、謎ってあたしの……？","01500:264",""
"01a_01500.bin.json:266","01500:266","恐る恐る訊ねるわたしたちへ軽やかな微笑をたたえると、","01500:266",""
"01a_01500.bin.json:268","01500:268","明日、真実をお教えします。","01500:268",""
"01a_01500.bin.json:270","01500:270","そう佐和良義宝珠は告げたのだ。","01500:270",""
