"location","source","target","id","developer_comments"
"01a_01100.bin.json:56","01100:056","ううん、恰好いいなって見とれてただけ。","01100:056",""
"01a_01100.bin.json:59","01100:059","相変わらずお世辞が上手いよね。それに恰好いいじゃなくて可愛いの方がいいんですけど。","01100:059",""
"01a_01100.bin.json:61","01100:061","猫っ毛の髪を{掻/か}き抗議する。と、","01100:061",""
"01a_01100.bin.json:62","01100:062","同級生","01100:062",""
"01a_01100.bin.json:63","01100:063","メ～～イ！","01100:063",""
"01a_01100.bin.json:65","01100:065","幼馴染みのクラスの子が手を振り呼ぶ。ヤギじゃないんだぞ！　と言いつつ、わたしへ向き合う。","01100:065",""
"01a_01100.bin.json:66","01100:066","それじゃ行くけど、お昼、今日は学食だから忘れないでね！","01100:066",""
"01a_01100.bin.json:68","01100:068","言い、気の良い小学校時代からの幼馴染みは大きく手を振り、隣のクラスの教室へと去っていったのだ。","01100:068",""
"01a_01100.bin.json:72","01100:072","――食堂には、気にならない程度にクラシックが流れていた。","01100:072",""
"01a_01100.bin.json:75","01100:075","“ピアノとヴァイオリンのためのソナタ”だ。父がクラシック好きなのでわたしも何となしに聴くようになった。わたしも好きな曲。","01100:075",""
"01a_01100.bin.json:77","01100:077","どうしたの、何か考え事？","01100:077",""
"01a_01100.bin.json:80","01100:080","あ、ううん。何でもないの。","01100:080",""
"01a_01100.bin.json:82","01100:082","ひとつのことを考えると、それだけになってしまうわたしの悪い癖。目の前にあるお料理と向き合う。","01100:082",""
"01a_01100.bin.json:83","01100:083","アリスのさんま美味しそうだよね！","01100:083",""
"01a_01100.bin.json:86","01100:086","メイの秋鮭のパエリアも美味しそう！　そういえばパスタ頼むって言ってなかった？","01100:086",""
"01a_01100.bin.json:89","01100:089","秋の味覚特集で秋刀魚の塩焼きと秋鮭と{茸/きのこ}のパエリアがあったでしょ？　旬って言われたらとりあえず頼んじゃうよね。","01100:089",""
"01a_01100.bin.json:92","01100:092","アリスもだよね、と問われわたしは焼き魚大好きだからと返す。","01100:092",""
"01a_01100.bin.json:93","01100:093","アリスってけっこうシブイのが好きだよね。見た目お菓子しか食べなそうなのに。","01100:093",""
"01a_01100.bin.json:95","01100:095","ふふ！　お菓子だけじゃお腹空いちゃうよ。それに旬のさんまはワタが良い！　これに惹かれたのですよ。","01100:095",""
"01a_01100.bin.json:97","01100:097","言い、秋刀魚のお腹を箸で分けワタだけを食べてみせる。旬の生秋刀魚だけあって、ほろりとした苦みが美味だ。","01100:097",""
"01a_01100.bin.json:99","01100:099","……[#]そこって食べられるの？","01100:099",""
"01a_01100.bin.json:102","01100:102","うん？　美味しいよ。メイも食べてみる？","01100:102",""
"01a_01100.bin.json:105","01100:105","あたしはパス、と彩り豊かなパエリアを頬張る。茸に秋鮭のほろほろとした食感が目にするだけで分かる。わたしもあっちを頼めば良かったかなと一瞬思った。","01100:105",""
"01a_01100.bin.json:107","01100:107","『いや、ふたつ頼めば良かったかも！』","01100:107",""
"01a_01100.bin.json:109","01100:109","良い思いつきに食堂のカウンターを遠見する。と、","01100:109",""
"01a_01100.bin.json:110","01100:110","クラスメイト","01100:110",""
"01a_01100.bin.json:111","01100:111","あ！","01100:111",""
"01a_01100.bin.json:113","01100:113","神田さんもこっちで食べてたんだ！","01100:113",""
"01a_01100.bin.json:115","01100:115","クラスメイトたちに呼び掛けられ{首肯/しゅこう}する。彼女たちはわたしが食べているものをマジマジと見ながら、","01100:115",""
"01a_01100.bin.json:116","01100:116","神田さんってもっと可愛いもの食べると思ってた。","01100:116",""
"01a_01100.bin.json:118","01100:118","と言った。何と返して良いか分からないわたしへ、","01100:118",""
"01a_01100.bin.json:119","01100:119","ふふ、でしょ！　何ていうか小洒落たものしか食べなそうだもんね、外見が！","01100:119",""
"01a_01100.bin.json:121","01100:121","そうそう！　パスタとか食べても少しだけしか口つけなさそう！","01100:121",""
"01a_01100.bin.json:123","01100:123","可愛いよね！","01100:123",""
"01a_01100.bin.json:126","01100:126","妙に盛り上がるメイとクラスメイトたちを目にしながらお味噌汁を一口。赤だしよりも白味噌が良かったです。","01100:126",""
"01a_01100.bin.json:127","01100:127","今度わたしたちとも一緒にごはん食べて貰いたいなぁ。","01100:127",""
"01a_01100.bin.json:130","01100:130","マネージャーのあたしから言っておくよ。","01100:130",""
"01a_01100.bin.json:132","01100:132","言い、愉しげに手を振り別れるメイを見て、マネージャーという言葉が呼び水になったのか、今朝の言葉を思いだした。","01100:132",""
"01a_01100.bin.json:133","01100:133","会ったら部に顔を出すように話してくれないか、と言われていたのを。朝会ったときには言い出せなかったこと。","01100:133",""
"01a_01100.bin.json:134","01100:134","アリスって皆から愛されてるよね。","01100:134",""
"01a_01100.bin.json:136","01100:136","それはメイの方だよ。クラスの人気者でしょ。","01100:136",""
"01a_01100.bin.json:138","01100:138","あたしは何となくそういう風に振る舞ってるっていうか、そういう役回りにされてるっていうのかな……。アリスみたいにナチュラルじゃないし。","01100:138",""
"01a_01100.bin.json:140","01100:140","そうなの？　と小首を傾げると、頷く代わりにパエリアをフォークで{掬/すく}い頬張る。","01100:140",""
"01a_01100.bin.json:142","01100:142","本当に美味しそうに食べる様子に思わずもう一品頼みかけるも――部長に頼まれたことが先だと{逡巡/しゅんじゅん}する。すると、","01100:142",""
"01a_01100.bin.json:144","01100:144","……[#]そういえばさ。宮原部長なにか言ってた？","01100:144",""
"01a_01100.bin.json:146","01100:146","{躊躇/ためら}っているのを見透かしたように水を向けた。","01100:146",""
"01a_01100.bin.json:148","01100:148","ええと……風邪が治ったら部に顔を出すようにとは言ってたかな。","01100:148",""
"01a_01100.bin.json:151","01100:151","そう。他には？","01100:151",""
"01a_01100.bin.json:154","01100:154","それだけかな……。","01100:154",""
"01a_01100.bin.json:156","01100:156","そう、と言いフォークで茸を刺し口に放り込んだ。","01100:156",""
"01a_01100.bin.json:157","01100:157","そしてフォークをしばらく珍しそうに眺めていた。まるで生まれて初めて目にするみたいに。","01100:157",""
"01a_01100.bin.json:159","01100:159","『……思ったよりも気にしていないのかも』","01100:159",""
"01a_01100.bin.json:161","01100:161","仮病を理由に休んでいたことは確かだけど――そろそろ気分を持ち直したのかもしれない。","01100:161",""
"01a_01100.bin.json:162","01100:162","いつもと変わらぬ顔を見せる幼馴染みへ、わたしは心の中でほっと安堵の息を吐いた。","01100:162",""
"01a_01100.bin.json:163","01100:163","でも、","01100:163",""
"01a_01100.bin.json:164","01100:164","幼馴染みは痛いときほど素知らぬ顔をするのだと思いだしたのは、放課後になってからだった……。","01100:164",""
"01a_01100.bin.json:166","01100:166","――宮原部長の言葉を受け、沈黙が一気に重みを増したようだった。","01100:166",""
"01a_01100.bin.json:167","01100:167","道場内に漂う空気は重く、そして冷ややかに感じられた。","01100:167",""
"01a_01100.bin.json:171","01100:171","――退部届？","01100:171",""
"01a_01100.bin.json:172","01100:172","宮原","01100:172",""
"01a_01100.bin.json:173","01100:173","神田、大丈夫か？　顔、真っ青だぞ。","01100:173",""
"01a_01100.bin.json:175","01100:175","メイが放課後、宮原部長のクラスまで行き渡したという退部届を目にして――わたしは自分がいかに考え無しだったかを知った。","01100:175",""
"01a_01100.bin.json:177","01100:177","『メイが繊細だってこと分かってたのに……！』","01100:177",""
"01a_01100.bin.json:179","01100:179","あの事件を気に病んでいるのだ。そう、","01100:179",""
"01a_01100.bin.json:181","01100:181","四日前の、週初めの朝練で起きた事……。","01100:181",""
"01a_01100.bin.json:183","01100:183","わたしが部室に着いたときにはもう吊し上げが始まっていた。","01100:183",""
"01a_01100.bin.json:184","01100:184","――朝練に来ていたメイは、弓道場に飾られてある都大会で優勝したカップを壊してしまっていた。","01100:184",""
"01a_01100.bin.json:185","01100:185","つい手に取って見たときに、カップの取っ手の部分を壊してしまったのだ。","01100:185",""
"01a_01100.bin.json:186","01100:186","おそらく――……","01100:186",""
"01a_01100.bin.json:187","01100:187","先輩たちの努力の結晶である優勝カップだけれど、壊してしまっただけならそれほど{拙/まず}い状態にはならなかっただろう。","01100:187",""
"01a_01100.bin.json:189","01100:189","あたしが壊したんじゃない！","01100:189",""
"01a_01100.bin.json:191","01100:191","壊れた優勝カップを手にしているまさに現行犯のところを見られながら、そう否定したことが部員皆の心証を悪くしたのだ。","01100:191",""
"01a_01100.bin.json:192","01100:192","部長、副部長を除く２年生、３年生の非難と叱責が起き、そして――……","01100:192",""
"01a_01100.bin.json:194","01100:194","大丈夫か、保健室に行くか？","01100:194",""
"01a_01100.bin.json:196","01100:196","いえ……。","01100:196",""
"01a_01100.bin.json:198","01100:198","部長の手を取りながら首を振る。","01100:198",""
"01a_01100.bin.json:199","01100:199","退部届をわたし以外にも、あの日メイを非難していた部員たち、そして、優しい副部長もわたしと同じように眉根を寄せ、信じられないものを見るかのような目で見詰めていた。","01100:199",""
"01a_01100.bin.json:201","01100:201","メイと話してみます……。","01100:201",""
"01a_01100.bin.json:204","01100:204","その方がいいと肩を叩かれ、わたしはメイの自宅へ向かうためバッグを手に取った……。","01100:204",""
