"location","source","target","id","developer_comments"
"01a_01200.bin.json:88","01200:088","ええと、その、メイへの誤解を解く方法が見付かったの！","01200:088",""
"01a_01200.bin.json:91","01200:091","誤解？　ああ……。","01200:091",""
"01a_01200.bin.json:94","01200:094","さっと興味が顔から失せた。不機嫌そうな顔になる。食べかけの皿を途中で持っていかれた猫のような顔つきだった。","01200:094",""
"01a_01200.bin.json:96","01200:096","わたしは繋いだ手を振り、いい話を聞いたの！　と叫んだ。","01200:096",""
"01a_01200.bin.json:98","01200:098","クラスメイトから、この学校にすごい占い師がいるっていうお話をきいたの！","01200:098",""
"01a_01200.bin.json:100","01200:100","占い師？　占いって恋愛運とかこの方向に行けば幸運がとかのやつでしょ。それでどうして誤解をとくって話になるの？","01200:100",""
"01a_01200.bin.json:103","01200:103","その占い師さんが謎をぴたりと当てちゃうからだよ！","01200:103",""
"01a_01200.bin.json:105","01200:105","わたしが興奮するたびにメイの表情は反比例するように{萎/しお}れていく。どうして？","01200:105",""
"01a_01200.bin.json:107","01200:107","失せもの探しとかなら占い師は分かるけど、今回のことって犯人捜しでしょ？　それって似てるようで違くない？","01200:107",""
"01a_01200.bin.json:109","01200:109","そう……かな？　でも、クラスの子は噂になってるほど何でも当てちゃうんだって、何でもだよ！","01200:109",""
"01a_01200.bin.json:112","01200:112","何でもって……。","01200:112",""
"01a_01200.bin.json:114","01200:114","眉をへの字にし、わたしの目を凝っと、何かの印を見付けるように見詰めた。そして、","01200:114",""
"01a_01200.bin.json:116","01200:116","……[#]ふふ、ははっ！","01200:116",""
"01a_01200.bin.json:118","01200:118","うん？","01200:118",""
"01a_01200.bin.json:121","01200:121","いや、まぁアリスがそれだけ推してくれる占い師さんなんだし、犯人だって分かっちゃうかもだよね。……あたしを気遣って提案してくれたんだし。","01200:121",""
"01a_01200.bin.json:124","01200:124","いいよ、聞いてみよう！　と繋いだ手をぶんぶんと振る。メイも妙案だと思ってくれたみたいでわたしも嬉しくなる。","01200:124",""
"01a_01200.bin.json:125","01200:125","それじゃ茶道部へ行こう！","01200:125",""
"01a_01200.bin.json:127","01200:127","ん？　ちょ、ちょっと待って！　何で茶道部なの！？","01200:127",""
"01a_01200.bin.json:131","01200:131","いや、何おかしなことを言ってるのって顔をしてるけど、そう言いたいのはあたしだからね？","01200:131",""
"01a_01200.bin.json:133","01200:133","だって占い師さんに会いにいくんだよ？","01200:133",""
"01a_01200.bin.json:136","01200:136","わたしの率直な言葉に、メイは何故だかわたしの頭の斜め後ろを目を細め睨んだ。","01200:136",""
"01a_01200.bin.json:137","01200:137","振り返ると、秋空には小ぶりな固い雲がただひとつだけ浮かびじっと留まっていた。釘でしっかり打ち付けられた舞台装置の雲みたいに。","01200:137",""
"01a_01200.bin.json:139","01200:139","――もしかして占い師って茶道部の人がやってるの？","01200:139",""
"01a_01200.bin.json:142","01200:142","そうだよ？","01200:142",""
"01a_01200.bin.json:145","01200:145","……[#]そうか。占い研究会みたいなところに行くんだと思ったけど、茶道部の人がねぇ。","01200:145",""
"01a_01200.bin.json:147","01200:147","何やら呟いているメイの手を引き、それじゃ行こう！　と歩を進めた。","01200:147",""
"01a_01200.bin.json:149","01200:149","クラスメイトから聞いた茶道部の場所は、グラウンド奥に屋敷のように点在する部活棟のひとつとしてあるらしい。","01200:149",""
"01a_01200.bin.json:150","01200:150","教えて貰った通り進んでいくと小さな舗装された道路があり、片側だけ道路を沿うようにしてツツジの生け垣が続いていた。五月になれば美しいさまを見せてくれるだろう。","01200:150",""
"01a_01200.bin.json:151","01200:151","ツツジの生け垣を横目にしつつ行くと、椿がまとめられて植えられた箇所があった。教えて貰った通り椿へ向かい進む。と、","01200:151",""
"01a_01200.bin.json:152","01200:152","本当にあった……！","01200:152",""
"01a_01200.bin.json:154","01200:154","目の前が開け、紅葉の朱と、銀杏や唐松の黄金色に包まれた古民家が現れた。","01200:154",""
"01a_01200.bin.json:155","01200:155","これがお茶室なのかな……？","01200:155",""
"01a_01200.bin.json:157","01200:157","古民家造りの家の周りを歩き、入り口らしきところを見付ける。","01200:157",""
"01a_01200.bin.json:158","01200:158","白い玉砂利と藍色の踏み石の先に、屈んで{這入/はい}れるほどの入り口があった。","01200:158",""
"01a_01200.bin.json:159","01200:159","映画で見た通りのこぢんまりとした入り口に、本当にこんな風なんだと立ち止まりまじまじと見入ってしまった。","01200:159",""
"01a_01200.bin.json:161","01200:161","ここから入るんだよね？","01200:161",""
"01a_01200.bin.json:163","01200:163","そう……だけど……。","01200:163",""
"01a_01200.bin.json:165","01200:165","いざ茶道部へとなったところで、どうやって入ったらいいんだろう？　と当たり前の疑問符が浮かんだ。","01200:165",""
"01a_01200.bin.json:166","01200:166","正式な入り方？　を知らないから……。","01200:166",""
"01a_01200.bin.json:168","01200:168","ノック？　するのかな……。でも絶対違うだろうしなぁ。","01200:168",""
"01a_01200.bin.json:170","01200:170","すみませ～ん！　わたし１年生の神田アリスといいます！　クラスの子の紹介できました！","01200:170",""
"01a_01200.bin.json:172","01200:172","ちょ――。","01200:172",""
"01a_01200.bin.json:175","01200:175","わたしの呼び掛けに、奥から囁くような声が聞こえた。怖ろしく静かな此処でないと聞こえない声音。","01200:175",""
"01a_01200.bin.json:176","01200:176","今の声……。","01200:176",""
"01a_01200.bin.json:178","01200:178","どうぞ、って言ったよね？","01200:178",""
"01a_01200.bin.json:180","01200:180","わたしより耳がいいメイにはそう聞こえたのかと得心し、失礼しますと言い、入り口へ。","01200:180",""
"01a_01200.bin.json:182","01200:182","入り口は引き戸になっており、靴を脱ぎ礼を失しないようにゆっくりと開けると中へ。","01200:182",""
"01a_01200.bin.json:184","01200:184","わぁ……！","01200:184",""
"01a_01200.bin.json:186","01200:186","お茶室の中は秋の空気がそのまま保存されているかのように柔らかくも冷えた装いをしていた。","01200:186",""
"01a_01200.bin.json:187","01200:187","円い障子から秋の陽が{微睡/まどろ}みを誘うように室内を優しく照らしていた。そして、","01200:187",""
"01a_01200.bin.json:189","01200:189","――障子から射す陽を背に受け、輪郭を淡く浮かび上がらせていたのだ。","01200:189",""
"01a_01200.bin.json:190","01200:190","宝珠＠？？？","01200:190",""
"01a_01200.bin.json:191","01200:191","どうぞ――奥へ。","01200:191",""
"01a_01200.bin.json:193","01200:193","促す声音は冷えた秋の朝を連想させたが、冷ややかさの中に温かみもある。","01200:193",""
"01a_01200.bin.json:194","01200:194","彼女へ促され、恐る恐る一歩、二歩と近づくと――……","01200:194",""
"01a_01200.bin.json:197","01200:197","逆光で{漫然/まんぜん}としなかった顔が近づいた事であらわになり、思わず声を漏らしてしまった。","01200:197",""
"01a_01200.bin.json:198","01200:198","声と居住まいだけで美人だろうと思ってはいたけれど――まさかこれ程までだなんて。","01200:198",""
"01a_01200.bin.json:199","01200:199","長く黒い髪はまっすぐ艶やかで、目鼻立ちは作り物のように端正だった。あまりにも端正すぎるために人形のように思えたほどだ。","01200:199",""
"01a_01200.bin.json:200","01200:200","しかし、","01200:200",""
"01a_01200.bin.json:202","01200:202","――どうぞ。","01200:202",""
"01a_01200.bin.json:204","01200:204","微かに笑むさまに虚ろな人形ではありえない軽やかな風雅さを感じた。","01200:204",""
"01a_01200.bin.json:206","01200:206","畳をする音に自分を取り戻し、音の先を見る。と、","01200:206",""
"01a_01200.bin.json:208","01200:208","…………[#]ッ。","01200:208",""
"01a_01200.bin.json:210","01200:210","初めて視る幼馴染みの表情だった。息を呑み瞳が文字通り釘付けられている。それは恋に落ちているかのような――……","01200:210",""
"01a_01200.bin.json:211","01200:211","お連れの方もこちらへ。お茶を点てましょう。","01200:211",""
"01a_01200.bin.json:214","01200:214","麗人は茶杓を手にすると筒を手に取り、蓋を開けると抹茶を掬い茶碗へと入れた。","01200:214",""
"01a_01200.bin.json:215","01200:215","そして、茶碗の中の抹茶をさばき、茶碗の縁で茶杓を軽くはらい、抹茶の入った筒を元の場所へ戻した。","01200:215",""
"01a_01200.bin.json:216","01200:216","『何かの儀式を観てるみたい……』","01200:216",""
"01a_01200.bin.json:218","01200:218","流れるように進めるも、めりはりの付いた動きに目を奪われてしまう。","01200:218",""
"01a_01200.bin.json:219","01200:219","麗人は湧かしてあった鉄瓶から湯を茶碗へ注いだ。","01200:219",""
"01a_01200.bin.json:221","01200:221","そして、","01200:221",""
"01a_01200.bin.json:223","01200:223","映画やドラマでよく目にするかき混ぜる道具を手に取り、左手を茶碗に添えて緩やかにお茶を点てていく。","01200:223",""
"01a_01200.bin.json:225","01200:225","耳に心地好い音が聞こえ、時折聞こえる風の音とともに涼やかに響いた。","01200:225",""
"01a_01200.bin.json:229","01200:229","差し出される椀を思わず覗き込むと、泡のない部分が三日月のように映え思わず見入ってしまった。","01200:229",""
"01a_01200.bin.json:231","01200:231","アリス。","01200:231",""
"01a_01200.bin.json:233","01200:233","あ、はい。頂きますっ。","01200:233",""
"01a_01200.bin.json:235","01200:235","確か回して飲むんだよね、と映画の記憶を頼りに茶碗と麗人の顔を交互に見ながら口を付けた。","01200:235",""
"01a_01200.bin.json:236","01200:236","――美味しい。","01200:236",""
"01a_01200.bin.json:238","01200:238","見た目から苦いだけかと思っていたけど、口触りが優しく苦みもない。{労/いたわ}りの味にほっと肩の強張りがとけた。","01200:238",""
"01a_01200.bin.json:239","01200:239","結構なお点前で……。","01200:239",""
"01a_01200.bin.json:241","01200:241","聞きかじった言葉を言うと微かに笑む。わたしは、飲み終えた茶碗を置き――頼み事があったのをハタと思いだしたのだ。","01200:241",""
"01a_01200.bin.json:242","01200:242","あ、あの！　実はお願いがあってきたのです！","01200:242",""
"01a_01200.bin.json:244","01200:244","座したままの麗人は、涼やかな声音で伺いましょうと言った。","01200:244",""
"01a_01200.bin.json:245","01200:245","――わたしは幼馴染みが陥った事件の経緯を語って聞かせた。","01200:245",""
"01a_01200.bin.json:246","01200:246","都大会の優勝カップを壊してしまったと穂高明が誤解されたことを。","01200:246",""
"01a_01200.bin.json:247","01200:247","占いの助けになればと、事細かに自分から観たあらましと、部員たちから聞いたあらましのどちらをも。","01200:247",""
"01a_01200.bin.json:248","01200:248","着物の麗人は静かに耳を傾けていた。","01200:248",""
"01a_01200.bin.json:250","01200:250","後は――優勝カップの壊れた箇所は取っ手です。左右付いている右側の取っ手が壊れていたんです。ね？","01200:250",""
"01a_01200.bin.json:252","01200:252","うん、手に取ったときはもう右側の取っ手はなくなってたんです……。その日はたまたま早く来ていて――ほとんど部長たちと同じくらいに来たんじゃなかったかな。","01200:252",""
"01a_01200.bin.json:254","01200:254","いつも一番早く来て道場の扉の鍵を開けるのは顧問の先生で、次に部長と副部長が一緒にくる感じなんです。","01200:254",""
"01a_01200.bin.json:256","01200:256","静かに聞いている麗人へ大体のあらましを話し終え、わたしとメイ、二人とも彼女を{見遣/みや}る。","01200:256",""
"01a_01200.bin.json:257","01200:257","――お話は伺いました。貴女方はその謎を私に解いてほしいと仰るのですね。","01200:257",""
"01a_01200.bin.json:259","01200:259","は、はい！","01200:259",""
"01a_01200.bin.json:261","01200:261","そうですか、と告げ、何故だか彼女は俯き何かを思案しているように見えた。","01200:261",""
"01a_01200.bin.json:263","01200:263","光線の具合だろうか、","01200:263",""
"01a_01200.bin.json:264","01200:264","否、","01200:264",""
"01a_01200.bin.json:265","01200:265","赤い眼の彼女は――わたしをひたりと見詰め問うた。","01200:265",""
"01a_01200.bin.json:267","01200:267","“貴女にとって奪われたくないものは何か”。","01200:267",""
"01a_01200.bin.json:269","01200:269","と。","01200:269",""
"01a_01200.bin.json:270","01200:270","何を――。","01200:270",""
"01a_01200.bin.json:272","01200:272","この問いの答えで、貴女方が仰った“謎”を解くに値するものかどうかを決めます。","01200:272",""
"01a_01200.bin.json:274","01200:274","試験、ってこと？　とメイは呟き、頬を染めたまま思案し目を細めた。","01200:274",""
"01a_01200.bin.json:276","01200:276","あたしが奪われたくないものは……誇りです。それがないのはあたしじゃない。","01200:276",""
"01a_01200.bin.json:278","01200:278","小さく頷き、","01200:278",""
"01a_01200.bin.json:279","01200:279","――貴女は。","01200:279",""
"01a_01200.bin.json:281","01200:281","と、問うた。","01200:281",""
"01a_01200.bin.json:282","01200:282","わたしは、","01200:282",""
"01a_01200.bin.json:283","01200:283","素直に心の内を答える","01200:283",""
"01a_01200.bin.json:285","01200:285","気に入られそうな事を言う","01200:285",""
"01a_01200.bin.json:287","01200:287","秋の夜を思わせる瞳だけれど、真摯な答えを望んでいる。そう思ったわたしは、自分の心の内へ問い掛けた。","01200:287",""
"01a_01200.bin.json:288","01200:288","“私にとって奪われたくないもの”","01200:288",""
"01a_01200.bin.json:289","01200:289","メイは誇りと言った。","01200:289",""
"01a_01200.bin.json:290","01200:290","でも、わたしには誇りなんて大層なものは持ち合わせていない。","01200:290",""
"01a_01200.bin.json:291","01200:291","芯のないわたしはぶつかった困難に悩んで迷って……。","01200:291",""
"01a_01200.bin.json:292","01200:292","『悩み……迷い……』","01200:292",""
"01a_01200.bin.json:294","01200:294","そうだ。","01200:294",""
"01a_01200.bin.json:295","01200:295","答えらしくない答えだけれど、わたしには{此/こ}れが答え。","01200:295",""
"01a_01200.bin.json:296","01200:296","わたしが無くしたくないものは、迷いです。","01200:296",""
"01a_01200.bin.json:298","01200:298","迷いがない事がいいって言われるけれど……後悔して、迷って、心が痛くなるけど自分が選択したことを抱えていく。それだけは奪われたくないです。","01200:298",""
"01a_01200.bin.json:300","01200:300","支離滅裂な答えになってしまった。","01200:300",""
"01a_01200.bin.json:302","01200:302","――そう。","01200:302",""
"01a_01200.bin.json:304","01200:304","赤い瞳は、わたしが言ったそのもの“迷い”を感じさせるような光が浮かんでいた。微かな笑み以外初めてみせた感情に、何故だか心が強く揺さぶられた。","01200:304",""
"01a_01200.bin.json:305","01200:305","白魚を連想させる人さし指は、ゆっくりとまなじりを撫で――微かではない{朗笑/ろうしょう}を作った。","01200:305",""
"01a_01200.bin.json:307","01200:307","宝珠","01200:307",""
"01a_01200.bin.json:308","01200:308","私の名前は{佐和良義/-さわらぎ}{宝珠/ほうじゅ}。宜しくね、神田アリスさん。","01200:308",""
"01a_01200.bin.json:313","01200:313","赤い{朧月/おぼろづき}のような瞳に問われ――たじろいでしまった。","01200:313",""
"01a_01200.bin.json:314","01200:314","『メイのように、佐和良義先輩が納得する答えを言わないと』","01200:314",""
"01a_01200.bin.json:316","01200:316","幼馴染みのためにも気に入られるような――……","01200:316",""
"01a_01200.bin.json:317","01200:317","ぁ……。","01200:317",""
"01a_01200.bin.json:319","01200:319","わたしの逡巡を読み取ったかのように、朧月が雲間に陰り、疑心が佐和良義先輩の目を覆った。","01200:319",""
"01a_01200.bin.json:320","01200:320","気に入られるための答えではなく、わたし自身の気持ちを答えよう。","01200:320",""
"01a_01200.bin.json:321","01200:321","俯き自分の心へ問い掛ける。","01200:321",""
"01a_01200.bin.json:322","01200:322","わたしにとって奪われたくないもの。それもあるだろうというものは頭に浮かぶけれど……。","01200:322",""
"01a_01200.bin.json:323","01200:323","迷い、悩むと――……","01200:323",""
"01a_01200.bin.json:324","01200:324","『悩み、迷う……』","01200:324",""
"01a_01200.bin.json:326","01200:326","確固たる自分がないわたしが常に抱いてきたもの。","01200:326",""
"01a_01200.bin.json:330","01200:330","白魚を連想させる人さし指は、ゆっくりとまなじりを撫で――微かではない朗笑を作った。","01200:330",""
"01a_01200.bin.json:331","01200:331","私の名前は{佐和良義/さわらぎ}{宝珠/ほうじゅ}。宜しくね、神田アリスさん。","01200:331",""
