"location","source","target","id","developer_comments"
"01a_02000.bin.json:262","02000:262","と、口をついて出てしまったのだ。","02000:262",""
"01a_02000.bin.json:264","02000:264","瞳を瞬かせわたしを驚き見遣ると――分かり易く眉根を寄せ拗ねて見せたのだ。","02000:264",""
"01a_02000.bin.json:266","02000:266","……[#]神田さんから見て、そんなに私は物知らずにみえますか？","02000:266",""
"01a_02000.bin.json:269","02000:269","あ、いえ……。","02000:269",""
"01a_02000.bin.json:272","02000:272","私だってテレビも見ますし、最近は携帯でお金を払うことを覚えたんですよ。","02000:272",""
"01a_02000.bin.json:275","02000:275","はぁと頷きつつも、後半は孫に出来るところを褒めて貰おうとするお婆ちゃんを連想してつい口角があがってしまった。","02000:275",""
"01a_02000.bin.json:277","02000:277","あっ、本当はできないと思っていますね？","02000:277",""
"01a_02000.bin.json:279","02000:279","ち、違います。ただ、","02000:279",""
"01a_02000.bin.json:281","02000:281","はい？","02000:281",""
"01a_02000.bin.json:283","02000:283","ちょっと可愛いなって。","02000:283",""
"01a_02000.bin.json:285","02000:285","わたしの言いざまに、もう！　とまた拗ねて見せた。","02000:285",""
"01a_02000.bin.json:286","02000:286","どうしたものかと逡巡したけれど――メイが声高く笑ったところで、拗ねた態度をみせていた佐和良義先輩は軽く微笑んでくれた。","02000:286",""
"01a_02000.bin.json:287","02000:287","『……口に出す前にもう少し考えてから喋ろう』","02000:287",""
"01a_02000.bin.json:289","02000:289","反省を思うと同時に、","02000:289",""
"01a_02000.bin.json:290","02000:290","でも、眉根を寄せ{詰/なじ}るようにわたしを見遣っていた佐和良義先輩は可愛かったなと素直に思ったのだ。","02000:290",""
"01a_02000.bin.json:291","02000:291","カラオケの話題でひとしきり盛り上がり語り終えると――それで合唱祭だけれど、と佐和良義先輩は話を戻した。","02000:291",""
"01a_02000.bin.json:292","02000:292","神田さんは合唱部に入部していたのですね。","02000:292",""
"01a_02000.bin.json:294","02000:294","と佐和良義先輩が言い、わたしが……でなく、メイが誇らしげに伴奏者をやっていたんですよと告げた。","02000:294",""
"01a_02000.bin.json:295","02000:295","伴奏者。ピアノも弾けるのね。","02000:295",""
"01a_02000.bin.json:298","02000:298","むしろピアノが弾けるので誘われたみたいな感じなんです。小中とピアノ教室に通っていたんですよ。","02000:298",""
"01a_02000.bin.json:300","02000:300","へぇ、と感心し頷く。自慢気に話すメイへ気恥ずかしくはあるけれど、嬉しくもある。","02000:300",""
"01a_02000.bin.json:301","02000:301","それでは今度の合唱祭では伴奏者で？","02000:301",""
"01a_02000.bin.json:304","02000:304","いえ。ソプラノのリーダーです。伴奏者は別で……。","02000:304",""
"01a_02000.bin.json:307","02000:307","そうなの？　勿体ない！　久しぶりにアリスのピアノが聴けると思ったのになぁ。","02000:307",""
"01a_02000.bin.json:309","02000:309","そんなに残念がってくれるのは嬉しいけれど、わたしの伴奏はただ一通り弾けるってだけだから。クラスにちゃんと本当に弾ける人がいるし。","02000:309",""
"01a_02000.bin.json:312","02000:312","そうなの？　うちのクラスだったらアリスの伴奏が聴けたのになぁ。同じクラスだったら良かったのに。","02000:312",""
"01a_02000.bin.json:314","02000:314","……それは本当にそう。","02000:314",""
"01a_02000.bin.json:315","02000:315","傍らで大仰に悔しがっている幼馴染み。わたしは彼女の赤茶けた髪と少年のような身体を盗み見た。ずっと一緒だった親友。","02000:315",""
"01a_02000.bin.json:316","02000:316","忘れかけていた古傷が痛むように、胸の内側が掻かれたように嫌らしく痛んだ。今年の春、クラス分けを見たときの気持ちといったら――……","02000:316",""
"01a_02000.bin.json:318","02000:318","今年の合唱祭は愉しみね。","02000:318",""
"01a_02000.bin.json:320","02000:320","後輩二人が出ているのだからと暗に言ってくれた佐和良義先輩へ、気持ちを立て直し頑張りますと返す。","02000:320",""
"01a_02000.bin.json:321","02000:321","ふふっ私も声が届くように頑張ってみるわ。","02000:321",""
"01a_02000.bin.json:324","02000:324","今年の合唱祭は見所が多い！　先輩のクラスもだけど、アリスのリーダーっぷりも見なきゃだし！","02000:324",""
"01a_02000.bin.json:326","02000:326","ありがとう。","02000:326",""
"01a_02000.bin.json:328","02000:328","微笑み、幼馴染みへそう返した。","02000:328",""
"01a_02000.bin.json:329","02000:329","佐和良義先輩だけでなく、わたしの歌唱も愉しみだと言ってくれたのだ。","02000:329",""
"01a_02000.bin.json:331","02000:331","『頑張ろう……！』","02000:331",""
"01a_02000.bin.json:333","02000:333","親友の期待に応えられるよう――メイへ良いところを見せられるように励もうと拳を握り誓った。","02000:333",""
