"location","source","target","id","developer_comments"
"01a_02600.bin.json:67","02600:067","宝珠","02600:067",""
"01a_02600.bin.json:68","02600:068","休日の朝早くに御免なさい。","02600:068",""
"01a_02600.bin.json:70","02600:070","だけどこの時間にしか都合がつかなかったの、と言い木野さんは憑かれたように見詰めたまま。すると、","02600:070",""
"01a_02600.bin.json:72","02600:072","木野","02600:072",""
"01a_02600.bin.json:73","02600:073","で、電話で仰った話は本当なのですか……。","02600:073",""
"01a_02600.bin.json:75","02600:075","そう、小さな、切迫した声で語りかけた。風が吹いたら掻き消されてしまうほどの声音だ。","02600:075",""
"01a_02600.bin.json:76","02600:076","しかし、誰もいない講堂では明瞭に聞こえる。","02600:076",""
"01a_02600.bin.json:77","02600:077","解決できるって本当に……！","02600:077",""
"01a_02600.bin.json:79","02600:079","電話の内容までは知らないわたしには何のことだか分からない。身を乗り出すと、","02600:079",""
"01a_02600.bin.json:81","02600:081","知らず椅子の背もたれに触れていたのか、椅子の脚が木床を叩き、物音に振り返った木野さんはわたしを見付けた。","02600:081",""
"01a_02600.bin.json:82","02600:082","苦手な虫を目にしたように顔を歪ませ、次いで佐和良義先輩を睨んだ。","02600:082",""
"01a_02600.bin.json:84","02600:084","騙したんですね……！","02600:084",""
"01a_02600.bin.json:86","02600:086","大人しい彼女が見せたことのない苛烈な視線を涼やかな顔で受け止める。泰然とした佐和良義先輩を睨んだ木野さんは踵を返し帰ろうとする。","02600:086",""
"01a_02600.bin.json:87","02600:087","――神田さんも貴女の問題の解決に必要です。","02600:087",""
"01a_02600.bin.json:90","02600:090","え……？","02600:090",""
"01a_02600.bin.json:92","02600:092","神田アリスがこの場にいなくては為らない。成立しないのです。","02600:092",""
"01a_02600.bin.json:95","02600:095","壇上からゆっくりと歩き――木野ゆり香の元へ。","02600:095",""
"01a_02600.bin.json:97","02600:097","――ッ。","02600:097",""
"01a_02600.bin.json:99","02600:099","間近で目にしたのだろう、怒気は消え戸惑いが表情に出る。","02600:099",""
"01a_02600.bin.json:100","02600:100","木野ゆり香の前に佇む佐和良義宝珠の目は、弓道場で事件を解決したときと同じく“朱の眼”に為っていたのだ。","02600:100",""
"01a_02600.bin.json:102","02600:102","貴女の抱える問題を解決するには、ふたつの問題を解決しなくては為らない。ひとつ目の問題、それは“何故、登校できなくなったのか”。","02600:102",""
"01a_02600.bin.json:105","02600:105","それは――。","02600:105",""
"01a_02600.bin.json:107","02600:107","その理由は此の講堂内にある。そうでしょう。","02600:107",""
"01a_02600.bin.json:109","02600:109","朱の眼が木野ゆり香の瞳をまっすぐに視ていた。窓ガラスに顔を付けて空き家の中を覗くみたいに。","02600:109",""
"01a_02600.bin.json:110","02600:110","…………。","02600:110",""
"01a_02600.bin.json:112","02600:112","神田さんや他の方からお話を聞き――幾つかの示唆を得ました。それは、木野ゆり香さんが酷く身だしなみに気遣っているという点です。","02600:112",""
"01a_02600.bin.json:115","02600:115","アリス","02600:115",""
"01a_02600.bin.json:116","02600:116","え？","02600:116",""
"01a_02600.bin.json:118","02600:118","思わず声を上げてしまった。","02600:118",""
"01a_02600.bin.json:119","02600:119","“何故、登校できなくなったのか”","02600:119",""
"01a_02600.bin.json:120","02600:120","その答えは、わたしへ向けられた怒りのためだと思っていたから。","02600:120",""
"01a_02600.bin.json:121","02600:121","わたしが得た情報を朗々と歌い上げるように口にする。","02600:121",""
"01a_02600.bin.json:122","02600:122","神経質なところがある木野さんは常に手鏡を持ち髪型を直す癖があったこと。","02600:122",""
"01a_02600.bin.json:123","02600:123","そして、髪型にたいして神経質なだけでなく、自分の匂いにも敏感でデオドラントを頻繁に付けていたことなどを、だ。","02600:123",""
"01a_02600.bin.json:124","02600:124","それが――。","02600:124",""
"01a_02600.bin.json:126","02600:126","何なのかと口にしたいのだろう。引き{攣/つ}った笑みをみせる木野さんを、佐和良義先輩は朱の眼で見詰め言った。","02600:126",""
"01a_02600.bin.json:128","02600:128","“{醜形/しゅうけい}恐怖症”という精神疾患があります。この疾患の症状は自分の身体に大きな欠点があると思い込み、毎日何時間も思い悩む。","02600:128",""
"01a_02600.bin.json:130","02600:130","そして外見にとらわれるあまり、特定の行動をとってしまう。他者と比べたり、過剰に身繕いをしたり――鏡で己の姿を何度も確認する。","02600:130",""
"01a_02600.bin.json:132","02600:132","ぁ、それって……。","02600:132",""
"01a_02600.bin.json:134","02600:134","講堂にある大きな姿見を見遣る。確かに何度も手鏡で確認していたと聞いている。本当に……？","02600:134",""
"01a_02600.bin.json:135","02600:135","ち、違います。そんな……。","02600:135",""
"01a_02600.bin.json:137","02600:137","……[#]そう。病院には罹っていないのかしら。でも貴女には自覚があった。そうでしょう。","02600:137",""
"01a_02600.bin.json:139","02600:139","朱の眼に見詰められ、額に汗を滲ませながらも……肯いた。佐和良義先輩は視線をそのままに、","02600:139",""
"01a_02600.bin.json:140","02600:140","登校できなくなった理由は――ピアノ奏者を続けることが出来なくなったからなのね。","02600:140",""
"01a_02600.bin.json:142","02600:142","え……？　それは……どういうことですか？","02600:142",""
"01a_02600.bin.json:145","02600:145","それは……彼女が罹っている“醜形恐怖症”が関係している。木野ゆり香は、","02600:145",""
"01a_02600.bin.json:147","02600:147","そこでようやく視線を外し、講堂の――大きな姿見を横目にした。","02600:147",""
"01a_02600.bin.json:148","02600:148","彼女は、姿見で自分の姿を視てしまうことが我慢ならなかった。","02600:148",""
"01a_02600.bin.json:150","02600:150","目にしたくなくともピアノを演奏する以上、どうしても姿見に演奏する自分が目に入ってしまう。それが苦痛で仕方なかった。","02600:150",""
"01a_02600.bin.json:152","02600:152","…………[#]ッ。","02600:152",""
"01a_02600.bin.json:154","02600:154","痛みを堪えるかのように俯き、己が腕を掴む。","02600:154",""
"01a_02600.bin.json:155","02600:155","木野さんの態度を見ると……事実のようだけれど、わたしは合点がいかなかった。","02600:155",""
"01a_02600.bin.json:156","02600:156","で、でも佐和良義先輩のお話ですと、“醜形恐怖症”は鏡で自分の姿を何度も確認する、と言っていましたよね。","02600:156",""
"01a_02600.bin.json:159","02600:159","なら、そうしてしまう症状なら、なぜ木野さんは鏡を見ることがそんなにもイヤだったのですか？","02600:159",""
"01a_02600.bin.json:164","02600:164","黙り込む木野さんを一瞥し、","02600:164",""
"01a_02600.bin.json:166","02600:166","……[#]彼女は視たくても視られなかった。","02600:166",""
"01a_02600.bin.json:168","02600:168","とても痛ましい顔つきをした佐和良義先輩はそう呟いた。","02600:168",""
"01a_02600.bin.json:169","02600:169","戸惑うわたしへ、木野ゆり香が抱える問題を解決するためのふたつ目の問題、それは神田さんへ向けた怒りの理由、なのだと佐和良義先輩は告げた。","02600:169",""
"01a_02600.bin.json:170","02600:170","そう、神田さんへ向けた怒り――それは“家族写真”が関係している。","02600:170",""
"01a_02600.bin.json:173","02600:173","家族写真……！","02600:173",""
"01a_02600.bin.json:175","02600:175","それは自分も理由のひとつだと思っていたことだ。勝手に写真を見てしまったこと。そして誰それに似ていると批評じみた話をしてしまったこと。","02600:175",""
"01a_02600.bin.json:176","02600:176","……[#]確かに怒りは感じています。","02600:176",""
"01a_02600.bin.json:178","02600:178","木野さん……。","02600:178",""
"01a_02600.bin.json:180","02600:180","でも、初めは怒りでなく戸惑いだった。貴女は何故――。","02600:180",""
"01a_02600.bin.json:182","02600:182","黒い炎が灯った目でわたしを睨む。思わずたじろぐわたしの背を、佐和良義先輩は支えた。それを目にし、更に黒い感情に炎がくべられる。","02600:182",""
"01a_02600.bin.json:184","02600:184","何故、母でなく父に似てるなんて言ったの……！　今までは誰も、誰一人、父に似ているなんて言わなかったのに！","02600:184",""
"01a_02600.bin.json:186","02600:186","母さんを裏切り私たちを捨てて勝手に死んだ父に似ているなんて……！","02600:186",""
"01a_02600.bin.json:188","02600:188","静かに激高する彼女に戸惑う。怒りに圧されながらも、“誰一人”と言った彼女の言葉に引っかかりを覚えたのだ。","02600:188",""
"01a_02600.bin.json:190","02600:190","で、でも、口元があんなに似ていたら――。","02600:190",""
"01a_02600.bin.json:192","02600:192","貴女の言葉の所為で私は……ッ！","02600:192",""
"01a_02600.bin.json:194","02600:194","……[#]……っ。","02600:194",""
"01a_02600.bin.json:196","02600:196","感情を叩きつけられ怯み、言葉を紡ごうとしても口を塞がれたように何も言えなかった。","02600:196",""
"01a_02600.bin.json:197","02600:197","――神田アリスは、貴女に呪いをかけようとしていたのではない。","02600:197",""
"01a_02600.bin.json:199","02600:199","だとしても、奇をてらって言ったことだとしても――。","02600:199",""
"01a_02600.bin.json:201","02600:201","そうじゃない。此はただの視点の違い。","02600:201",""
"01a_02600.bin.json:203","02600:203","佐和良義先輩は言う。","02600:203",""
"01a_02600.bin.json:204","02600:204","あの日、東屋で話していたように、日本と欧米での観察する箇所の違いを。","02600:204",""
"01a_02600.bin.json:205","02600:205","日本では目を見て感情を推し量るため、サングラスを付けている人を見ると警戒し、欧米人は口元で表情を読み取るためマスクを異物と感じる、と。そう告げ――……","02600:205",""
"01a_02600.bin.json:206","02600:206","神田さんは元々、英国で幼少期を過ごしていたので人を視、その人となりを判断するのに“口元”を観察する。だから、家族写真に写る父親を目にしたときにまず口元に視線がいった。","02600:206",""
"01a_02600.bin.json:208","02600:208","そうだったのかと合点がいった。誰も指摘してなかったのは皆はまず目元を見て、母親似だと判断しそこで話が終わっていたから。","02600:208",""
"01a_02600.bin.json:209","02600:209","だから父親似だと指摘したのはわたしだけだった……。","02600:209",""
"01a_02600.bin.json:210","02600:210","……[#]理由は分かりました。けれど、その言葉の所為で――初めて告げられた指摘の所為で、貴女の言葉が呪いになってしまった。","02600:210",""
"01a_02600.bin.json:212","02600:212","呪い……？　それはどういう――。","02600:212",""
"01a_02600.bin.json:214","02600:214","事かと問おうとするわたしへ、暗示じみた呪いよ、と佐和良義先輩が告げた。彼女は朱の眼で木野さんを見遣りながら、","02600:214",""
"01a_02600.bin.json:216","02600:216","神田さんに指摘されてから、醜形恐怖症のため何度も鏡を視るたびに――初めは口元だけが、そしてじょじょに鏡に映る姿が、{厭/いと}うている父親に観えるようになった。そうですね。","02600:216",""
"01a_02600.bin.json:219","02600:219","……[#]はい。初めは気にしすぎてしまったから父の影を観てしまうのだと思ってました。でも、ずっと……！　鏡に映る像は、はっきりと亡くなった父を映して……！","02600:219",""
"01a_02600.bin.json:221","02600:221","嫌悪を抱いている父親の顔を視たくないために、手鏡を捨てた。","02600:221",""
"01a_02600.bin.json:223","02600:223","頷き、肯定する。","02600:223",""
"01a_02600.bin.json:224","02600:224","わたしへ向けていた怒りの理由。","02600:224",""
"01a_02600.bin.json:225","02600:225","『わたしは……なんてことを……』","02600:225",""
"01a_02600.bin.json:227","02600:227","何げなく告げた言葉がそれほどまでに苦しめるなんて……。","02600:227",""
"01a_02600.bin.json:228","02600:228","木野さんが言うようにそれは呪いだ。","02600:228",""
"01a_02600.bin.json:229","02600:229","本来視たくてたまらない手鏡も捨て、自宅でも鏡を目にしないように工夫した。","02600:229",""
"01a_02600.bin.json:231","02600:231","学校でも注意すれば目に映さないようにするのは容易だった。でも、ひとつだけどうしようもない事がある。","02600:231",""
"01a_02600.bin.json:233","02600:233","つっと朱の眼を講堂の壇上へ、","02600:233",""
"01a_02600.bin.json:234","02600:234","否、","02600:234",""
"01a_02600.bin.json:235","02600:235","ピアノの後ろへと鎮座する大きな姿見へと送った。","02600:235",""
"01a_02600.bin.json:236","02600:236","ああ、そうだ。","02600:236",""
"01a_02600.bin.json:237","02600:237","だから、あのとき、","02600:237",""
"01a_02600.bin.json:238","02600:238","木野ゆり香は、","02600:238",""
"01a_02600.bin.json:239","02600:239","――彼女が不登校になったのは、ピアノの伴奏ができなく為ったから。何故なら、鍵盤を叩く横で、“父親が鏡の中から凝っと見詰めている”のだから。","02600:239",""
"01a_02600.bin.json:241","02600:241","……[#]ひっ！","02600:241",""
"01a_02600.bin.json:243","02600:243","佐和良義宝珠の向けた視線へ、{誘蛾灯/ゆうがとう}に惹かれる蛾のように誘われた目線は――","02600:243",""
"01a_02600.bin.json:244","02600:244","嗤う父の姿を見付けてしまったのだろう。青ざめ、悲鳴をあげて顔を背けた。","02600:244",""
"01a_02600.bin.json:245","02600:245","身を丸め、震える彼女の背に、わたしは何と声を掛けたらいいか……躊躇していた。原因を作ったわたしが何と声を掛ければいいのかと。","02600:245",""
"01a_02600.bin.json:246","02600:246","……[#]神田さんはいいわよね。","02600:246",""
"01a_02600.bin.json:249","02600:249","誰からも愛される容姿で、無二の親友もいて……家族に愛されて育ったんでしょう。","02600:249",""
"01a_02600.bin.json:252","02600:252","……[#]……。","02600:252",""
"01a_02600.bin.json:254","02600:254","私は……誰からも必要とされてない。家族からさえも……。","02600:254",""
"01a_02600.bin.json:256","02600:256","母は優しくしてくれるけど、依存していた父が亡くなったから私へ変わっただけ……。唯一、皆から求められる伴奏さえ……。","02600:256",""
"01a_02600.bin.json:259","02600:259","彼女が酷く無力感に苛まれていることが分かった。","02600:259",""
"01a_02600.bin.json:260","02600:260","そう、","02600:260",""
"01a_02600.bin.json:261","02600:261","わたしには分かるのだ。","02600:261",""
"01a_02600.bin.json:262","02600:262","彼女と似たわたしなら。","02600:262",""
"01a_02600.bin.json:264","02600:264","……[#]木野さん、わたしもね必要とされない子だったの。","02600:264",""
"01a_02600.bin.json:267","02600:267","わたしの姉さんは何をしてもずば抜けた才能を持っている人で……だから父母も期待した。","02600:267",""
"01a_02600.bin.json:269","02600:269","姉はその期待に見事に応えた。そして応えればこたえるほど、わたしの居場所はなくなったの。","02600:269",""
"01a_02600.bin.json:273","02600:273","いつしか家族の中でわたしの居場所はなくなった。こっちに来て、小学校に入学した頃には失声症になっていた。そこでようやく母はわたしの異変に気付いた。","02600:273",""
"01a_02600.bin.json:275","02600:275","今でも夢に視る厭な記憶。","02600:275",""
"01a_02600.bin.json:276","02600:276","喋れなくなったわたしは学校でイジメを受けた。母は助けてくれようとしたけれど――変わらず父は姉だけを見ていた。","02600:276",""
"01a_02600.bin.json:279","02600:279","今はそれが原因で、父と母は別居しているわ。父は姉。わたしは母に引き取られて。","02600:279",""
"01a_02600.bin.json:281","02600:281","父と出て行く姉はいつもの快活な笑顔で笑っていた。自分の可能性を諦めるなと言って。優秀過ぎてどこか壊れた姉。","02600:281",""
"01a_02600.bin.json:282","02600:282","だから、ねぇ、木野さん。わたしも羨まれるような家庭じゃないんだ。誇れるのは無二の親友と言ってくれたメイだけ。","02600:282",""
"01a_02600.bin.json:284","02600:284","笑いかけるわたしの視線を逸らそうとして――否、踏みとどまった。","02600:284",""
"01a_02600.bin.json:285","02600:285","木野さんは、憐れみと同情と諦観を混ぜた表情でわたしを見詰めた。","02600:285",""
"01a_02600.bin.json:286","02600:286","……[#]留まるべき地。","02600:286",""
"01a_02600.bin.json:288","02600:288","静かな声音はわたしと木野さんの間に横たわった。","02600:288",""
"01a_02600.bin.json:290","02600:290","佐和良義宝珠は酷く柔らかで優しい顔を向けていたのだ。","02600:290",""
"01a_02600.bin.json:292","02600:292","神田さんの穂高明のように、木野さんにもピアノがある。ただ依存していただけでは、あのときのような素晴らしい音色は奏でられないわ。","02600:292",""
"01a_02600.bin.json:294","02600:294","私の伴奏を聴いていたのですか……？","02600:294",""
"01a_02600.bin.json:296","02600:296","ええ。自分を自分たらしめるものは何だっていい。どれだけそのものを深く愛することができるか。","02600:296",""
"01a_02600.bin.json:298","02600:298","演奏してみて、と告げる。","02600:298",""
"01a_02600.bin.json:299","02600:299","木野さんは怯えた顔を一瞬見せるも、彼女は柔らかな笑みを絶やさない。そして、朱の眼で、講堂にある時計を見上げた。","02600:299",""
"01a_02600.bin.json:300","02600:300","そろそろね、と唇が動くと、","02600:300",""
"01a_02600.bin.json:302","02600:302","講堂の扉が開き、ふたつの人影が現れた。","02600:302",""
"01a_02600.bin.json:303","02600:303","ブルーのカットシャツにネイビーのカーディガンを羽織った老人と、上下青色のジャージを着た年輩の方だった。","02600:303",""
"01a_02600.bin.json:305","02600:305","注意を受けると身を固くしたわたしたちを一瞥し、","02600:305",""
"01a_02600.bin.json:306","02600:306","否、佐和良義先輩を認めると、丁寧に頭を下げた。近づいたことで教頭先生と用務員の人だということに気付く。","02600:306",""
"01a_02600.bin.json:307","02600:307","二人は壇上へと向かい、ピアノの傍に行くと――姿見を協力し持ち上げる。そして、","02600:307",""
"01a_02600.bin.json:308","02600:308","お願いします。","02600:308",""
"01a_02600.bin.json:311","02600:311","佐和良義先輩が告げると目だけで礼をし、姿見を運び講堂を後にしたのだ。","02600:311",""
"01a_02600.bin.json:313","02600:313","あの……。","02600:313",""
"01a_02600.bin.json:315","02600:315","私からお願いをして撤去して貰いました。","02600:315",""
"01a_02600.bin.json:317","02600:317","と、事もなげに言う。訊ねたい言葉は山ほどあったけれど、","02600:317",""
"01a_02600.bin.json:320","02600:320","……[#]良かった。","02600:320",""
"01a_02600.bin.json:322","02600:322","心から出た言葉に何も言えなくなってしまう。木野さんが救われたならそれでいい。","02600:322",""
"01a_02600.bin.json:323","02600:323","心の傷は体の傷と同じ、誰かに救いめいた事を言われただけで――たとえ原因が除かれたとしても、すぐに治ることはないでしょう。","02600:323",""
"01a_02600.bin.json:326","02600:326","でも、体と同じなの。少しずつだけど傷は癒えていく。登校拒否の理由と為っていた姿見を取り除くことができた。","02600:326",""
"01a_02600.bin.json:328","02600:328","これなら、と続ける。","02600:328",""
"01a_02600.bin.json:330","02600:330","また学校へ来て――伴奏ができる。","02600:330",""
"01a_02600.bin.json:332","02600:332","……[#]はい！","02600:332",""
"01a_02600.bin.json:334","02600:334","小さな声は変わらないけれどはっきりと応えた。佐和良義先輩を見詰め、次いで戸惑いを含みながらもわたしを目にした。","02600:334",""
"01a_02600.bin.json:335","02600:335","……[#]ごめんなさい。知ったようなことをいって。","02600:335",""
"01a_02600.bin.json:338","02600:338","い、いいの！　わたしこそ、ごめんなさい！","02600:338",""
"01a_02600.bin.json:340","02600:340","互いに謝り続ける。謝罪は密かな笑い声が聞こえるまで続いた。","02600:340",""
"01a_02600.bin.json:341","02600:341","お互いわだかまりが解けたようで佳かった。ねぇ、神田さん、木野さん。","02600:341",""
"01a_02600.bin.json:343","02600:343","は、はい。","02600:343",""
"01a_02600.bin.json:345","02600:345","何ですか？","02600:345",""
"01a_02600.bin.json:347","02600:347","二人の演奏を聴いてみたいわ。木野さんが伴奏で――神田さんが歌って聴かせてほしい。","02600:347",""
"01a_02600.bin.json:351","02600:351","佐和良義宝珠の申し出にわたしたちは顔を見合わせた。","02600:351",""
"01a_02600.bin.json:352","02600:352","でも、","02600:352",""
"01a_02600.bin.json:354","02600:354","躊躇いは刹那、","02600:354",""
"01a_02600.bin.json:355","02600:355","壇上へ進むと、わたしは指揮者台の前に立ち、木野さんは椅子を引き腰を下ろすと、鍵盤の上に指をそっと載せた。","02600:355",""
"01a_02600.bin.json:356","02600:356","そして、しっかりと視線を交じ合わせ、","02600:356",""
"01a_02600.bin.json:359","02600:359","流浪の民を奏でた。","02600:359",""
"01a_02600.bin.json:360","02600:360","唄を、歌詞をそらんじながら思う。","02600:360",""
"01a_02600.bin.json:361","02600:361","この曲のように、","02600:361",""
"01a_02600.bin.json:362","02600:362","素晴らしい場所へ、","02600:362",""
"01a_02600.bin.json:363","02600:363","{楽土/らくど}へ、","02600:363",""
"01a_02600.bin.json:364","02600:364","留まるべき地へいつかたどり着けるだろうか、と。","02600:364",""
"01a_02600.bin.json:365","02600:365","――わたしには、目をつぶり歌に聞き入る彼女が、ずっと探し続けているかの地のように思えてならなかった……。","02600:365",""
