"location","source","target","id","developer_comments"
"01a_04100.bin.json:109","04100:109","同学年では見たことがない……立ち居振る舞いからおそらく上級生だろうその人は、何をしていなくとも目を惹き注意を払ってしまう性質を持っていたのだ。","04100:109",""
"01a_04100.bin.json:110","04100:110","友人だけでなく、食堂にいる多くが食堂を{睥睨/へいげい}しているその人物に視線を奪われていた。","04100:110",""
"01a_04100.bin.json:111","04100:111","“災いはいつも女よりきたる”","04100:111",""
"01a_04100.bin.json:112","04100:112","ふっと姉が以前口にしていた言葉が浮かんだ。","04100:112",""
"01a_04100.bin.json:113","04100:113","褐色の上級生は誰かを探すように視線を向けつつ迷いなく歩を進める。そして――……","04100:113",""
"01a_04100.bin.json:115","04100:115","筒森＠？？？","04100:115",""
"01a_04100.bin.json:116","04100:116","一年二組、神田アリスだな。","04100:116",""
"01a_04100.bin.json:118","04100:118","わたしたちのテーブルで立ち止まると、そう告げた。あまりに鋭い刃物を思わせる口調にわたしは――皆も押し黙ってしまう。土のう袋のように重い沈黙だった。","04100:118",""
"01a_04100.bin.json:120","04100:120","違うのか。","04100:120",""
"01a_04100.bin.json:122","04100:122","い、いえ、そうです……。","04100:122",""
"01a_04100.bin.json:124","04100:124","隣は穂高明だな。","04100:124",""
"01a_04100.bin.json:126","04100:126","問われ、メイは訝しがっているのと同じほどの反発心を込め見上げた。","04100:126",""
"01a_04100.bin.json:128","04100:128","……[#]そうです。それで貴女は？","04100:128",""
"01a_04100.bin.json:130","04100:130","筒森","04100:130",""
"01a_04100.bin.json:131","04100:131","私は生徒会執行役員の筒森だ。君たちに訊きたいことがある。","04100:131",""
"01a_04100.bin.json:133","04100:133","幼馴染みにしたように上手く誤魔化すことのできない相手だと、わたしは睥睨する目を怯え見上げた……。","04100:133",""
