"location","source","target","id","developer_comments"
"01a_02400.bin.json:79","02400:079","切れやすいメスゴリラみたいに思われてたんだな……。","02400:079",""
"01a_02400.bin.json:82","02400:082","憮然と再度あたまを掻くメイへ、春日さんは笑顔を向けた。仕草がゴリラっぽいと思ったのだろう、メイは赤面しわざとらしく咳をする。","02400:082",""
"01a_02400.bin.json:84","02400:084","んんっ！　それでその木野さんって人はどんな子なの？　ピアノを習っていて、大人しいってのは分かったけどさ。","02400:084",""
"01a_02400.bin.json:86","02400:086","クラスの中では浮いた存在……とまではいかないけど、一人でいる方が多いかな。でも、無視されてるとかじゃなくて、そうするのが好きだからって感じ。","02400:086",""
"01a_02400.bin.json:89","02400:089","アリスはその子とよく喋るの？","02400:089",""
"01a_02400.bin.json:91","02400:091","体育教師が最後の組のマラソンを指導しているのを横目にしながら訊ねた。","02400:091",""
"01a_02400.bin.json:93","02400:093","今まで接点がなかったから会話をしたのは、さっき話した講堂でのやりとりだけかな……。","02400:093",""
"01a_02400.bin.json:96","02400:096","となると嫌われるのは冤罪っぽいのかな。","02400:096",""
"01a_02400.bin.json:99","02400:099","冤罪？","02400:099",""
"01a_02400.bin.json:101","02400:101","人を好きになるのと嫌うっていうのは、密な関係を築いてないと起こり得ないと思うんだよね。だってよくしらない相手にプラスにもマイナスにも感じようがないだろ？","02400:101",""
"01a_02400.bin.json:103","02400:103","確かに……メイの言葉も頷ける。けど、","02400:103",""
"01a_02400.bin.json:105","02400:105","そうかな……。テレビの話で悪いんだけど、俳優やタレントを会ってもいないのに顔つきや話し方だけで何となく嫌い……ってこともあるから一概にそうとも言えない気がするけどね。","02400:105",""
"01a_02400.bin.json:107","02400:107","わたしの思っている事を春日さんが伝えてくれた。メイは、ああそういう事もあるのか、とこめかみを人さし指で擦った。","02400:107",""
"01a_02400.bin.json:108","02400:108","……[#]でも、身内びいきじゃないけどアリスが見ただけで嫌われるって想像できないんだよね。何ていうか、見た目でイヤってなるイメージの正反対でしょ。","02400:108",""
"01a_02400.bin.json:110","02400:110","そうかな……。背が小さくて、声も小さくてイライラするとかは？","02400:110",""
"01a_02400.bin.json:112","02400:112","そういうのが苛つく人もいるかもだけど、木野さんがそういうタイプだとは思えないけどな。","02400:112",""
"01a_02400.bin.json:114","02400:114","手詰まりになり三人とも芝生に視線を落とす。と、ややあって、","02400:114",""
"01a_02400.bin.json:115","02400:115","……[#]こういう悩みこそ、佐和良義さんに相談したらどうかな。","02400:115",""
"01a_02400.bin.json:117","02400:117","と呟いた。メイははっと顔を上げ、{喜色/きしょく}を顔に滲ませる。","02400:117",""
"01a_02400.bin.json:119","02400:119","確かに！　そりゃそうだ、相談事をするなら先輩だよ！","02400:119",""
"01a_02400.bin.json:121","02400:121","でも、わたしの個人的なことで――。","02400:121",""
"01a_02400.bin.json:124","02400:124","前の時もあたしの個人的なことだったろ。変わらないって！　そうだ、先輩ならはっきりさせてくれるよ！","02400:124",""
"01a_02400.bin.json:127","02400:127","良かった。相談できそうなんだね。後は……わたしの方でも、木野さんのこと少し調べて見るよ。","02400:127",""
"01a_02400.bin.json:129","02400:129","え、迷惑じゃ……。","02400:129",""
"01a_02400.bin.json:131","02400:131","全然、だって友達でしょ。","02400:131",""
"01a_02400.bin.json:133","02400:133","悪戯めいて微笑む春日さんの言葉に、瞬間涙腺が緩んだ。思い悩んでいたわたしへ優しい言葉は不意打ちだった。","02400:133",""
"01a_02400.bin.json:134","02400:134","だから、","02400:134",""
"01a_02400.bin.json:135","02400:135","否、","02400:135",""
"01a_02400.bin.json:136","02400:136","だからではなく、友だちと言ってくれてからずっとこうしたかった。","02400:136",""
"01a_02400.bin.json:138","02400:138","……[#]ありがとう恵理ちゃん。","02400:138",""
"01a_02400.bin.json:141","02400:141","うん。任せて、アリス。","02400:141",""
"01a_02400.bin.json:143","02400:143","わたしの大切な友だちはそう名を呼び微笑んでくれたのだ。","02400:143",""
"01a_02400.bin.json:146","02400:146","目の前ではお茶を点て終えた佐和良義先輩が優美な仕草で茶道具を片づけている。","02400:146",""
"01a_02400.bin.json:148","02400:148","一服いただいた恵理ちゃんは魂が抜けたように、佐和良義先輩を食い入るように見詰めていた。そして、","02400:148",""
"01a_02400.bin.json:150","02400:150","恵理","02400:150",""
"01a_02400.bin.json:151","02400:151","間近で視ると目がつぶれそう……。","02400:151",""
"01a_02400.bin.json:154","02400:154","だよね。あたしも初めそう思った。","02400:154",""
"01a_02400.bin.json:156","02400:156","幼馴染みが同調し頷く。わたしは片づけ終え、着物の裾を直し座した佐和良義先輩を直視しし続ける恵理ちゃんの腰に手を当て揺すった。","02400:156",""
"01a_02400.bin.json:157","02400:157","……[#]ぁ、なに？　神田さん。","02400:157",""
"01a_02400.bin.json:160","02400:160","神田さんじゃなく、ア・リ・ス！　恵理ちゃん、そろそろお話を聞かせて貰っていい？","02400:160",""
"01a_02400.bin.json:162","02400:162","促すと慌てて、バッグからメモ帳を取り出す。","02400:162",""
"01a_02400.bin.json:163","02400:163","しかし佐和良義先輩を前にして強張っているのだろうなかなかメモした箇所を見付けられないでいた。","02400:163",""
"01a_02400.bin.json:164","02400:164","そう、","02400:164",""
"01a_02400.bin.json:166","02400:166","『わたしのために、引き受けてくれた……』","02400:166",""
"01a_02400.bin.json:168","02400:168","三人で押し掛け、戸惑っている佐和良義先輩へわたしの事情を話すと――私に協力できることがあれば、と快く引き受けてくれたのだ。","02400:168",""
"01a_02400.bin.json:169","02400:169","メイの時のように謎かけのようなことを訊ねられるかと思ったけれど、","02400:169",""
"01a_02400.bin.json:171","02400:171","『快諾してくれた……。茶道部の部員だから？』","02400:171",""
"01a_02400.bin.json:173","02400:173","部の仲間だから良くしてくれるのだろうか？","02400:173",""
"01a_02400.bin.json:175","02400:175","宝珠","02400:175",""
"01a_02400.bin.json:176","02400:176","心配しなくていいのよ。","02400:176",""
"01a_02400.bin.json:179","02400:179","ぁ……。","02400:179",""
"01a_02400.bin.json:181","02400:181","わたしに向けてくれた言葉だと佐和良義先輩を見詰めた。いや、","02400:181",""
"01a_02400.bin.json:182","02400:182","怖い魔女ではないのだから。","02400:182",""
"01a_02400.bin.json:185","02400:185","は、はい……！","02400:185",""
"01a_02400.bin.json:189","02400:189","わたしでなく恵理ちゃんに向けての言葉。がっかりした気分になっていることに内心困惑しながらも、友人はメモ帳に書いていることを読み上げた。","02400:189",""
"01a_02400.bin.json:190","02400:190","それは――木野ゆり香についての交友関係から性格。更に癖なども網羅していたのだ。","02400:190",""
"01a_02400.bin.json:191","02400:191","細かい交友関係から、大人しいけれど我慢強く、激情家である一面も。神経質なところがあり髪型を気にして手鏡を持ち、何度も確認する癖があるという益体のない話をも。","02400:191",""
"01a_02400.bin.json:192","02400:192","そして、","02400:192",""
"01a_02400.bin.json:194","02400:194","そう……離婚されているの。","02400:194",""
"01a_02400.bin.json:196","02400:196","吹奏楽部の子から聞いたんですけど、少し前に別れたそうです。木野さんは母親の方へ引き取られたと言っていました。","02400:196",""
"01a_02400.bin.json:198","02400:198","家庭のことまで調べ上げていた。","02400:198",""
"01a_02400.bin.json:199","02400:199","どういう理由で？　と訊ねるメイへ、言いにくそうに父親の浮気だそうよ、と答える。","02400:199",""
"01a_02400.bin.json:201","02400:201","『お父さん……あ……！』","02400:201",""
"01a_02400.bin.json:204","02400:204","よほど{天啓/てんけい}を得たとの顔つきをしていたのだろう、メイがどうしたの？　と問うた。","02400:204",""
"01a_02400.bin.json:207","02400:207","以前、廊下で彼女の学生手帳を拾ったことがあったの。落ちた拍子に写真が落ちていて――家族写真だったのだけど。","02400:207",""
"01a_02400.bin.json:209","02400:209","理由を知った今、言い出しにくい言葉だ。左半分の父親側の写真は折り畳まれているような形になっていたことを伝え、","02400:209",""
"01a_02400.bin.json:211","02400:211","わたし、彼女へお父さん似だねって言ったの。口元がそっくりで、そうしたら……。","02400:211",""
"01a_02400.bin.json:213","02400:213","木野さんは一瞬痛みを堪えるような表情をした。わたしが話し終えると、恵理ちゃんはあのときの事か、と腕を組み唸る。","02400:213",""
"01a_02400.bin.json:215","02400:215","調べていた時は繋げて考えなかったけれど、浮気をして離婚した父親が憎かったら、お父さんに似てるっていうのは地雷発言だったかもね。","02400:215",""
"01a_02400.bin.json:218","02400:218","間が悪かったのは確かだけど……。アリスは悪くないじゃないか。","02400:218",""
"01a_02400.bin.json:221","02400:221","わたしも悪いとは思ってない。メイが言う通り間が悪かったのね……。","02400:221",""
"01a_02400.bin.json:223","02400:223","三人共に暗く沈んだ表情で畳を見下ろしてしまう。","02400:223",""
"01a_02400.bin.json:224","02400:224","どうやって謝ったらいいだろう……。逡巡していると、","02400:224",""
"01a_02400.bin.json:225","02400:225","神田さんを嫌った理由はそれなのかもしれない。でも、","02400:225",""
"01a_02400.bin.json:227","02400:227","そう繋ぎ、わたしを暗紫色の瞳で凝っと見る。何かを探るように。","02400:227",""
"01a_02400.bin.json:228","02400:228","何日も学校を休んでいるのは、同じ理由とは限らない。","02400:228",""
"01a_02400.bin.json:230","02400:230","そう告げた。","02400:230",""
"01a_02400.bin.json:231","02400:231","メイや、恵理ちゃんも顔を見合わせ、","02400:231",""
"01a_02400.bin.json:233","02400:233","……[#]確かに嫌ってるからって、ずっと休むのは妙だよね。","02400:233",""
"01a_02400.bin.json:235","02400:235","顔も視たくないほど嫌いって言葉もあるけど……。","02400:235",""
"01a_02400.bin.json:238","02400:238","それは比喩ってやつで、実際いやなら無視すればいいだけの話だもんね……。","02400:238",""
"01a_02400.bin.json:240","02400:240","……[#]大丈夫よ。","02400:240",""
"01a_02400.bin.json:243","02400:243","え？","02400:243",""
"01a_02400.bin.json:246","02400:246","私もだけれど、こんなにも神田さんを心配してくれている人がいるのだもの。","02400:246",""
"01a_02400.bin.json:249","02400:249","だから解決する、と瞳で告げられ胸が詰まる。涙が滲みそうになるのを堪えながらじんわりと体が熱くなった。","02400:249",""
"01a_02400.bin.json:250","02400:250","今度は、確かにわたしを気遣ってくれたのだという事が嬉しいのだ。","02400:250",""
"01a_02400.bin.json:252","02400:252","わたし謝ってみます。顔を合わせて言いたいけれど、駄目なら……。","02400:252",""
"01a_02400.bin.json:254","02400:254","電話番号は控えているよ、と恵理ちゃんがメモ用紙を破り渡してくれた。","02400:254",""
"01a_02400.bin.json:256","02400:256","ええ、そうね。言葉を交わすことから始めた方がいい。","02400:256",""
"01a_02400.bin.json:258","02400:258","佐和良義先輩の言葉に背を押され、わたしは電話番号が記されているメモを胸の前で固く握った……。","02400:258",""
