"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"01a_00001.bin.json:29","佐和良義の後継者として過ちを犯してしまったことに血の気が引き、堪らなくなった《私》は母を探す。","作为佐和良义的继承人却犯了错，“我”吓得脸色发白，急忙看向母亲。","00001:029","False","","","

作为佐和良义的继承人犯了错误，让人热血沸腾，无法忍受的“我”寻找母亲。

作为佐和良义的继承人却犯了错误，吓得脸色发白，忍无可忍的“我”去寻找母亲。"
"01a_00001.bin.json:32","胸の中で心臓が乾いた音を立てるのを耳にしながら私は《私》を見下ろし、母へ縋るのを痛ましい思いで俯瞰していた。","我听着胸中心脏发出的干巴巴的声音，俯视着“我”紧紧抱住母亲，心情十分痛苦。","00001:032","False","","","

我一边听着胸口的心脏发出干巴巴的声音，一边俯视着“我”，带着沉痛的心情俯瞰着她对母亲的依赖。

我一边听着心中的心脏发出干涸的声音，一边俯瞰着“我”，用痛苦的心情俯瞰着依靠母亲。"
"01a_00001.bin.json:33","母は《私》へと優しく背を撫で、何かを呟く。","母亲温柔地抚摸着“我”的背，小声说了些什么。","00001:033","False","","","

母亲温柔地抚摸着“我”的背，嘟囔着什么。

母は“私”へと優しく背を撫で、何かを呟く。"
"01a_00001.bin.json:34","始まりのこの言葉だけは何度この夢を繰り返し観ても、耳にしたためしがない。","最开始的这句话，无论看了多少次这个梦，都不曾听到过。","00001:034","False","","","

只有开始的这句话无论反复看多少次这个梦，都从未听到过。

开头的这句话，无论我做了多少次梦，都不曾听过。"
"01a_00001.bin.json:35","あんなに傍にいるというのに。","明明离得这么近。","00001:035","False","","","

明明那么在你身边。

明明她就在我身边。"
"01a_00001.bin.json:36","囁く母の声音に《私》は顔をあげ、そして、怖じ気づいたように腰を引いてしまう。","听到母亲的低语，“我”抬起脸，然后又害怕地退了下来。","00001:036","False","","","

“我”抬起脸，然后，害怕地拉着腰。

听到母亲的低语，“我”抬起了头，然后又害怕地退了下来。"
"01a_00001.bin.json:37","それは母の声が朱に染まっていたからだ。《私》の着る振り袖のように。","因为母亲的声音染上了朱红色。就像“我”穿的长袖和服一样。","00001:037","False","","","

那是因为母亲的声音染上了朱红色。像“我”穿的长袖一样。

因为母亲的声音泛着红晕。就像“我”穿的长袖和服一样。"
"01a_00001.bin.json:38","怒りの色を怖々と見詰めた私と《私》は、慣れることはない言葉を待ち、母の顔を覗き込む。","我和“我”害怕地凝视着母亲愤怒的颜色，等待着她说些自己不习惯的话语，窥视着母亲的脸。","00001:038","False","","","

我害怕地凝视着愤怒的颜色，等待着不习惯的话语，窥视着母亲的脸。

我和“我”惊恐地凝视着母亲的愤怒神色，等待着她说些自己还没习惯的话，然后窥视着母亲的脸。"
"01a_00001.bin.json:39","と、","她说道，","00001:039","False","","","

和，

单击功能区上"
"01a_00001.bin.json:41","[b]“そんな目ならば無ければ良かったのに”[k]","[b]“没有那样的眼睛就好了”[k]","00001:041","False","","","

[b]“如果没有那样的眼睛就好了。”[k]

[b]“要是没有那样的眼睛就好了。”[k]"
"01a_00001.bin.json:42","憎々しげに吐かれる声音。朱の声にいやいやするように首を振った《私》は母の背後の大きな鏡台を目にする。","那声音充满了憎恨。“我”似乎在为朱红色的声音不情愿地摇头，看到了母亲背后的大镜台。","00001:042","False","","","

可憎的声音“我”似乎在为朱的声音而不情愿地摇头，看到了母亲背后的大镜台。

那声音充满了憎恨。“我”不情愿地摇了摇头，看到了母亲背后的大梳妆台。"
"01a_00001.bin.json:43","其処には――……","那里是——……","00001:043","False","","","

在那里——……

那里——……"
"01a_00001.bin.json:45","むっと香り立つ紫陽花の赤にも、豪奢な振り袖の赤にも負けず――","不输于芳香的紫阳花，也不输于奢华的长袖和服的红色的——","00001:045","False","","","

不管是突然散发香味的紫阳花的红色，还是奢华的长袖的红色都不输——

既不输给散发香气的紫阳花的红色，也不输给奢华长袖的红色——"
"01a_00001.bin.json:46","厭らしい“赤の眼”が私と《私》を嘲笑うかのように凝っと見詰めていた…………。","讨厌的“红眼”像是在嘲笑我一样凝视着我和“我”……","00001:046","False","","","

讨厌的“红眼”像是在嘲笑我和“我”一样凝视着……

讨厌的“红眼”嘲笑般地盯着我和“我”…………"
